time[s], wr_x[mm], wr_y[mm], x_heading, y_heading 
16.0635,NaN,NaN,NaN,NaN
16.1637,-1167.4625,-29.7290,174.0590,-102.7455
16.3434,-1137.6642,-47.3178,173.9886,-104.7830
16.4257,-1116.9742,-60.6364,177.7424,-95.9141
16.5268,-1115.4626,-66.2569,189.5700,-73.9172
16.6269,-1115.3905,-70.8624,196.8986,-52.0677
16.7282,-1114.4596,-72.9758,199.8619,-39.6505
16.8354,-1113.3610,-73.4799,200.2497,-37.7877
16.9292,-1113.6008,-73.4424,199.8563,-38.0494
17.0313,-1112.9609,-73.6195,198.5274,-37.7405
17.1262,-1114.3117,-72.8984,201.1759,-39.1664
17.2297,-1114.3827,-72.8971,201.2523,-39.1464
17.3291,-1114.3954,-72.8959,201.2470,-39.1486
17.4257,-1114.3879,-72.8700,201.2753,-39.1558
17.5347,-1114.4261,-72.8712,201.2860,-39.1445
17.6301,-1114.3916,-72.8999,201.2380,-39.1528
17.7351,-1114.4340,-72.8659,201.2762,-39.1590
17.8291,-1113.4302,-73.5878,199.3137,-37.7095
17.9311,-1112.9499,-74.2782,201.5934,-39.9606
18.0311,-1113.5856,-73.4080,200.1566,-38.0715
18.1307,-1113.5649,-73.3696,200.1193,-38.0951
18.2309,-1113.5403,-73.4161,200.1935,-38.1126
18.3338,-1113.5672,-73.3803,200.1526,-38.0687
18.4327,-1113.6241,-73.3355,200.1724,-38.0580
18.5330,-1113.6347,-73.3569,200.1714,-38.0350
18.6300,-1113.6534,-73.3357,200.1841,-38.0545
18.7303,-1113.6220,-73.3347,200.1251,-38.0218
18.8359,-1113.6146,-73.3509,200.1465,-38.0183
18.9322,-1113.6552,-73.3112,200.2007,-38.0540
19.0349,-1113.6492,-73.2863,200.1798,-38.0200
19.1342,-1113.6551,-73.2999,200.1351,-38.0345
19.2311,-1113.6472,-73.3231,200.1921,-38.0621
19.3338,-1113.6612,-73.3603,200.2499,-38.0884
19.4335,-1113.6469,-73.3590,200.2401,-38.0941
19.5316,-1113.6202,-73.3456,200.2462,-38.1072
19.6320,-1113.6038,-73.3348,200.1790,-38.0935
19.7324,-1113.5719,-73.3794,200.2173,-38.1041
19.8347,-1113.6124,-73.3503,200.2288,-38.0758
19.9344,-1113.5906,-73.3649,200.1744,-38.0447
20.0353,-1113.5676,-73.3764,200.1968,-38.0517
20.1376,-1113.5862,-73.3429,200.1943,-38.0613
20.2318,-1113.6226,-73.3337,200.2327,-38.0415
20.3358,-1113.5747,-73.3519,200.1863,-38.0288
20.4324,-1113.5934,-73.3723,200.2081,-38.0330
20.5330,-1113.6099,-73.3298,200.2214,-38.0248
20.6376,-1113.5286,-73.3474,200.1833,-38.0439
20.7427,-1113.5789,-73.3676,200.1882,-38.0338
20.8380,-1113.5941,-73.3424,200.2239,-38.0414
20.9364,-1113.6315,-73.3420,200.2126,-38.0334
21.0371,-1113.6241,-73.3085,200.2626,-38.0669
21.1372,-1113.6124,-73.3095,200.2549,-38.0571
21.2365,-1113.6306,-73.3060,200.2396,-38.0543
21.3347,-1113.5812,-73.3272,200.2241,-38.0255
21.4348,-1113.6067,-73.3473,200.2462,-38.0418
21.5347,-1113.5913,-73.3165,200.2737,-38.1141
21.6382,-1111.5124,-73.6671,199.6014,-40.8521
21.7436,-1104.5512,-74.3585,197.4272,-42.1988
21.8416,-1097.3204,-75.9477,197.3499,-42.5477
21.9377,-1090.0331,-77.5241,197.2639,-43.0129
22.0382,-1082.6853,-79.0038,197.1454,-43.5625
22.1378,-1075.2398,-80.5760,197.0468,-44.2055
22.2407,-1067.7950,-82.2118,196.9828,-44.5218
22.3401,-1060.3824,-83.8220,196.9374,-45.1300
22.4404,-1052.7055,-85.7409,196.8058,-45.3332
22.5369,-1044.8255,-87.7026,196.7660,-45.5171
22.6403,-1036.7012,-89.6316,196.6557,-45.7594
22.7409,-1028.5092,-91.5096,196.6318,-46.1336
22.8413,-1020.7122,-93.2355,196.4393,-46.5827
22.9394,-1016.5706,-94.5416,197.4951,-41.9224
23.0389,-1015.7812,-94.5864,197.9709,-39.4399
23.1406,-1014.1787,-95.0697,197.5022,-41.9286
23.2426,-1008.8314,-96.3435,197.4767,-42.1245
23.3426,-1000.4013,-98.1879,197.4245,-42.5370
23.4392,-991.5784,-100.0654,197.2992,-43.0023
23.5436,-983.2587,-101.7679,197.1754,-43.5130
23.6450,-974.9497,-103.5525,197.0956,-43.8707
23.7442,-966.8347,-105.3188,196.9856,-44.2310
23.8457,-958.5766,-107.1112,196.9730,-44.5440
23.9445,-950.3156,-108.9823,196.9800,-44.7761
24.0410,-941.8525,-110.8715,196.8500,-45.2092
24.1414,-937.6519,-112.1559,198.0734,-39.9451
24.2444,-936.1534,-113.5320,198.9692,-34.5887
24.3416,-932.9507,-114.2293,198.9064,-35.3071
24.4416,-925.3849,-115.6082,198.8718,-35.5162
24.5460,-915.9501,-117.2418,198.7595,-35.7230
24.6452,-906.5299,-118.7731,198.6976,-36.2386
24.7458,-897.0879,-120.2095,198.6555,-36.7678
24.8480,-888.2126,-121.8076,198.5095,-37.0946
24.9469,-879.6011,-123.4439,198.5352,-37.5086
25.0467,-870.9790,-125.1618,198.3709,-37.8543
25.1501,-861.8664,-126.7771,198.3546,-38.4344
25.2476,-852.8742,-128.4119,198.1693,-39.1781
25.3486,-844.1147,-130.0459,198.0313,-39.8559
25.4490,-834.8323,-132.0655,198.0317,-40.0157
25.5502,-825.6731,-134.0447,197.9990,-40.1385
25.6449,-816.7139,-135.6851,197.9070,-40.7555
25.7487,-807.8776,-137.4155,197.7331,-41.3500
25.8477,-798.9264,-139.3727,197.7159,-41.7065
25.9494,-789.9444,-141.1942,197.6416,-42.1862
26.0486,-780.9414,-143.0751,197.5803,-42.5794
26.1498,-776.3866,-144.5174,198.7068,-36.8178
26.2498,-774.8652,-145.6734,199.6531,-31.5299
26.3500,-772.1776,-146.1699,199.4566,-32.0020
26.4508,-764.7468,-147.4690,199.3931,-32.8315
26.5479,-755.6978,-148.8877,199.3807,-33.5072
26.6468,-746.4905,-150.4333,199.2162,-34.0475
26.7497,-737.6143,-151.8248,199.1624,-34.3013
26.8597,-728.9729,-153.3552,199.1895,-34.5684
26.9498,-720.1733,-154.9934,199.0461,-34.8997
27.0489,-710.8295,-156.6431,199.0133,-35.1467
27.1565,-701.6788,-158.0698,198.9763,-35.5640
27.2543,-692.1431,-159.6086,198.9130,-35.9373
27.3537,-682.8594,-161.2581,198.8590,-36.5144
27.4549,-673.9319,-162.9901,198.7471,-37.0325
27.5547,-664.8428,-164.7805,198.6760,-37.2995
27.6522,-655.7931,-166.4021,198.5513,-38.0843
27.7546,-646.9109,-167.9669,198.4387,-38.8628
27.8576,-637.6687,-169.7459,198.3179,-39.4150
27.9553,-631.6746,-171.6561,199.3384,-33.7153
28.0554,-630.6161,-172.3756,200.1678,-28.7629
28.1503,-627.4515,-173.2814,200.2019,-28.3083
28.2517,-619.7564,-174.2298,200.0964,-29.0764
28.3516,-609.6584,-175.8099,200.0242,-29.4148
28.4544,-599.5588,-177.3711,199.9893,-29.8313
28.5546,-589.7943,-178.7674,199.9131,-30.5251
28.6516,-580.1025,-179.9872,199.7586,-31.2059
28.7554,-570.3892,-181.4674,199.7515,-31.4053
28.8665,-560.8448,-182.8292,199.7650,-31.5345
28.9614,-551.4019,-184.2684,199.7121,-31.7651
29.0535,-541.9898,-185.7687,199.6037,-31.9648
29.1553,-532.6033,-187.2162,199.5667,-32.2760
29.2527,-523.0010,-188.7114,199.5306,-32.7540
29.3575,-513.4689,-190.2805,199.4507,-33.0348
29.4584,-503.8723,-191.8320,199.5904,-32.6651
29.5598,-494.4506,-193.2653,199.5329,-32.9514
29.6570,-484.9731,-194.6821,199.5162,-32.8456
29.7544,-476.3156,-196.2318,199.5053,-33.0463
29.8550,-468.0562,-197.7939,199.4407,-33.7027
29.9542,-459.1686,-199.2178,199.2581,-34.4166
30.0539,-449.7327,-200.7782,199.1147,-35.2271
30.1630,-440.3767,-202.2408,199.0012,-35.9931
30.2607,-433.9535,-203.8974,199.8613,-31.3354
30.3562,-432.6660,-204.7773,200.5695,-25.9858
30.4593,-430.1225,-205.4711,200.4922,-26.6474
30.5590,-423.6904,-206.2413,200.3266,-27.5631
30.6602,-413.7994,-207.5460,200.3037,-28.3115
30.7614,-403.7744,-208.7392,200.1243,-29.0410
30.8638,-393.9288,-210.4733,199.6723,-29.7882
30.9606,-383.7034,-212.1804,199.6735,-29.9908
31.0652,-373.6840,-213.6495,199.6129,-30.4838
31.1617,-363.9425,-214.8718,199.5971,-31.0395
31.2588,-354.5777,-216.2413,199.4387,-31.6706
31.3613,-344.7198,-217.7989,199.4596,-31.6873
31.4612,-334.6302,-219.2294,199.3945,-32.0559
31.5588,-324.4114,-220.6672,199.3923,-32.3811
31.6616,-314.0037,-222.1760,199.4507,-32.6897
31.7603,-308.0267,-224.0667,200.3274,-26.7900
31.8677,-307.5830,-226.0339,201.2804,-16.7417
31.9672,-304.6038,-226.6458,201.3485,-15.7211
32.0662,-296.6024,-227.1675,201.2786,-16.4434
32.1656,-286.6484,-228.0405,201.3421,-16.2336
32.2651,-278.6664,-228.9425,201.7258,-16.5356
32.3657,-272.4681,-229.9675,201.5708,-17.2424
32.4663,-266.5357,-230.3990,201.5493,-17.9530
32.5663,-259.2777,-231.4039,201.5483,-18.1094
32.6693,-250.8152,-232.5015,201.4675,-18.5436
32.7734,-241.3264,-233.8572,201.4072,-19.0505
32.8753,-232.1874,-235.6348,201.4329,-19.3744
32.9793,-228.3901,-235.9339,201.3419,-20.2548
33.0807,-228.8624,-235.4988,201.2873,-20.3721
33.1825,-228.7042,-235.6567,201.3120,-20.3837
33.2847,-228.8148,-235.5294,201.2934,-20.3444
33.3868,-228.7639,-235.6002,201.3224,-20.3380
33.4895,-228.8021,-235.5560,201.2654,-20.3135
33.5921,-228.7902,-235.5119,201.3096,-20.3173
33.6949,-228.8786,-235.4585,201.2906,-20.3378
33.8192,-228.9051,-235.3491,201.2858,-20.2581
33.9284,-228.9555,-235.3653,201.3053,-20.2682
34.0399,-228.9043,-235.3697,201.3014,-20.2830
34.1438,-228.8740,-235.4002,201.2837,-20.2310
34.2479,-228.9039,-235.4431,201.2755,-20.2982
34.3519,-228.8764,-235.4130,201.2957,-20.2350
34.4569,-228.8512,-235.4863,201.2980,-20.3360
34.5620,-228.7907,-235.4579,201.3071,-20.3120
34.6708,-228.8108,-235.5211,201.2785,-20.3094
34.7799,-228.8216,-235.5018,201.3017,-20.3208
34.8969,-228.8004,-235.5069,201.3045,-20.3993
35.0060,-228.7479,-235.2388,201.9574,-20.1846
35.1218,-229.0127,-235.3120,201.3793,-20.3888
35.2349,-228.8777,-235.2243,201.5144,-21.2696
35.3415,-227.8408,-235.2298,201.5324,-21.0616
35.4497,-228.5356,-235.2036,201.3061,-20.5391
35.5574,-227.8700,-235.6248,201.1306,-20.6631
35.6655,-234.0105,-234.6327,200.2651,-26.5643
35.7803,-263.9503,-245.4422,197.4789,-46.7495
35.8881,-316.1887,-265.2354,198.3424,-38.7554
35.9948,-360.1162,-279.6922,197.9915,-40.1253
36.1021,-391.3043,-286.9658,196.9111,-46.8427
36.2098,-415.6115,-288.9975,193.0426,-61.0919
36.3182,-425.7280,-287.4900,194.3056,-54.3738
36.4273,-427.7628,-287.3372,194.0888,-40.7953
36.5376,-428.4708,-288.6670,201.4543,-22.8576
36.6552,-428.2268,-288.4765,203.5819,-4.3025
36.7693,-427.9337,-290.7093,201.9913,13.6357
36.8854,-425.2528,-290.1217,202.0853,13.0438
37.0069,-410.2519,-289.7231,202.1752,10.8678
37.1172,-395.8428,-288.3493,203.5589,11.2730
37.2275,-381.9761,-288.4247,202.2484,9.2926
37.3383,-368.6579,-287.5264,202.1562,8.3463
37.4488,-354.6665,-286.3513,201.0311,6.7698
37.5598,-343.3417,-287.0910,199.2059,6.0148
37.6712,NaN,NaN,NaN,NaN
