time[s], wr_x[mm], wr_y[mm], x_heading, y_heading 
6.2936,-1101.5596,-71.4630,171.2783,-107.2624
6.3931,-1095.0551,-75.2911,170.9562,-107.8604
6.4925,-1088.6436,-79.4254,170.8643,-107.8685
6.5911,-1082.4236,-83.3571,170.5234,-108.2687
6.6928,-1075.9986,-87.5423,170.3287,-108.7852
6.7931,-1069.1331,-91.7874,170.0699,-109.1662
6.8919,-1062.5302,-95.9723,170.0427,-109.1797
6.9911,-1055.3711,-100.3602,169.9306,-109.4610
7.0947,-1048.6776,-104.7703,169.9396,-109.3573
7.1971,-1041.9644,-109.2247,169.6990,-109.7328
7.2933,-1035.4639,-113.4247,169.5498,-110.1010
7.3939,-1029.0865,-117.5467,169.2265,-110.5751
7.4936,-1022.3030,-121.8255,169.0243,-110.9502
7.5961,-1015.6172,-126.1945,169.4581,-110.2736
7.6958,-1015.0950,-128.4812,175.3683,-100.5293
7.7948,-1009.7440,-131.7867,174.4827,-101.8822
7.8946,-1002.5375,-135.8965,174.2855,-102.2663
7.9949,-995.2549,-140.0555,174.1060,-102.6262
8.0949,-988.0539,-144.2859,174.0780,-102.8300
8.1966,-980.8941,-148.4435,173.9587,-102.9129
8.2956,-973.9230,-152.5482,173.8181,-103.2230
8.3957,-966.4352,-156.9325,173.5353,-103.6501
8.4957,-958.8263,-161.4243,173.3107,-103.9962
8.5972,-951.2404,-165.9317,173.1664,-104.3689
8.6972,-943.6485,-170.4065,173.0250,-104.4930
8.7978,-936.2652,-174.8645,172.8478,-104.9201
8.8972,-928.6398,-179.4269,172.6115,-105.1292
8.9986,-921.0177,-183.9010,172.5351,-105.3771
9.0990,-913.4615,-188.4942,172.3717,-105.6109
9.2059,-906.1692,-192.9947,172.4547,-105.5262
9.2965,-904.6300,-195.4352,177.9586,-95.9369
9.4006,-904.6215,-196.3172,182.3480,-87.1602
9.4989,-901.6924,-197.8741,181.2285,-89.5214
9.6010,-894.6198,-201.5191,181.2549,-89.4851
9.6998,-886.0009,-205.6281,181.0925,-89.9679
9.8043,-877.3106,-209.8150,180.7476,-90.5046
9.9002,-868.7076,-213.7857,180.5895,-90.7216
10.0009,-860.8102,-217.6279,180.4684,-91.1685
10.0994,-853.0471,-221.5640,180.4095,-91.2793
10.1998,-845.1476,-225.6855,180.2848,-91.4041
10.3006,-837.2003,-229.7209,180.2037,-91.7368
10.4004,-829.1527,-233.6421,179.9061,-92.1651
10.5009,-821.1467,-237.5050,179.6560,-92.6982
10.6002,-813.1393,-241.5795,179.4744,-93.2078
10.7006,-805.0593,-245.7451,179.2798,-93.4976
10.8010,-797.1208,-249.8939,179.1141,-93.8708
10.9009,-789.2647,-254.0403,178.7333,-94.5080
11.0034,-781.4663,-258.0495,178.5185,-95.1217
11.1046,-773.5343,-262.2582,178.2185,-95.4281
11.2028,-765.5715,-266.5696,178.1279,-95.8817
11.3038,-757.4776,-271.0110,177.9266,-96.2310
11.4051,-749.5488,-275.3083,177.6046,-96.7056
11.5042,-741.8451,-279.5527,177.6158,-96.7063
11.6080,-739.0630,-282.3367,182.0901,-87.9154
11.7039,-737.7244,-284.1911,185.0840,-81.6978
11.8041,-732.2556,-286.9079,184.3737,-82.9941
11.9046,-724.4299,-290.5416,184.2009,-83.4760
12.0049,-715.8250,-294.5489,183.8898,-84.2169
12.1071,-707.3125,-298.3651,183.6158,-84.9358
12.2038,-698.6539,-302.2941,183.3572,-85.2879
12.3051,-689.8925,-306.2330,183.3052,-85.4402
12.4051,-681.1490,-309.9995,183.3022,-85.6565
12.5045,-672.6046,-313.8842,183.1266,-85.8927
12.6054,-664.2923,-317.7762,183.0305,-86.0901
12.7051,-656.0076,-321.8408,183.0089,-86.2878
12.8044,-647.5024,-325.9344,182.9603,-86.3736
12.9064,-639.1550,-329.8915,182.8781,-86.4074
13.0090,-630.7030,-333.8124,182.6851,-86.8684
13.1077,-622.0555,-337.7470,182.4778,-87.3529
13.2078,-613.4749,-341.8363,182.4696,-87.2831
13.3059,-611.3776,-344.5258,187.4395,-76.1087
13.4089,-610.4440,-346.6908,191.4875,-65.1508
13.5060,-604.8095,-348.6114,190.8205,-67.1853
13.6071,-596.0841,-351.7157,190.6636,-67.5869
13.7084,-586.6973,-355.0037,190.4702,-68.0808
13.8088,-577.3791,-358.3600,190.2842,-68.6022
13.9075,-568.3804,-361.5403,190.1770,-68.9940
14.0085,-559.3616,-364.8628,190.0579,-69.4244
14.1115,-550.4263,-368.2181,189.9757,-69.6782
14.2064,-541.5100,-371.5033,189.7472,-70.3448
14.3094,-532.3322,-374.8954,189.5370,-70.8654
14.4115,-523.2584,-378.2388,189.2231,-71.3430
14.5113,-514.3143,-381.7560,188.9815,-72.0677
14.6129,-505.0216,-385.1704,188.8194,-72.5456
14.7081,-496.0897,-388.4588,188.5055,-73.1763
14.8083,-486.6616,-392.0211,188.4622,-73.3383
14.9114,-477.7644,-395.3543,188.3425,-73.9082
15.0107,-469.0812,-398.7907,188.0931,-74.3574
15.1149,-460.3771,-402.2859,187.9370,-74.6767
15.2099,-456.1898,-404.8342,190.8859,-66.7591
15.3090,-454.0761,-405.9182,192.7020,-61.3198
15.4105,-449.4939,-407.5078,191.6201,-64.6733
15.5104,-441.0403,-410.3418,191.4818,-65.2186
15.6104,-431.4614,-413.5622,191.2611,-65.8857
15.7095,-421.8549,-416.9924,191.1500,-66.3877
15.8118,-412.3525,-420.4130,191.1064,-66.5221
15.9108,-403.0508,-423.7294,190.9965,-66.6572
16.0199,-400.2202,-426.0851,194.4025,-56.1842
16.1166,-397.6981,-428.0562,196.4598,-48.6029
16.2142,-392.4533,-429.7153,196.0695,-49.6788
16.3148,-383.5282,-432.1156,196.0485,-50.1882
16.4121,-373.5432,-434.6947,195.8169,-50.8896
16.5119,-364.0990,-437.0827,195.7225,-51.3832
16.6154,-354.8506,-439.4881,195.6440,-51.6716
16.7121,-345.6633,-441.8707,195.5217,-51.9382
16.8169,-336.3649,-444.3990,195.4374,-52.4424
16.9155,-326.8855,-446.9128,195.3712,-52.8146
17.0168,-317.6594,-449.4130,195.2370,-53.2909
17.1188,-314.7084,-451.4879,197.8017,-42.5428
17.2176,-313.8131,-453.8562,200.1118,-29.8248
17.3176,-308.8574,-455.0348,200.0652,-30.5504
17.4145,-300.0955,-456.4173,200.0002,-31.1410
17.5169,-289.7852,-457.9044,199.9097,-31.2598
17.6174,-279.7486,-459.2593,199.9279,-31.2379
17.7166,-269.5711,-460.6472,200.0102,-31.2442
17.8211,-260.1735,-462.2075,199.8991,-31.2313
17.9195,-250.7519,-463.7613,199.9185,-31.6675
18.0211,-240.8648,-465.3993,199.8078,-32.2160
18.1218,-230.7868,-466.9904,199.6950,-32.7758
18.2196,-220.9395,-468.5426,199.6076,-33.0051
18.3254,-217.0312,-470.5531,201.1633,-22.3741
18.4190,-213.8442,-472.6497,202.0239,-12.9027
18.5199,-208.2003,-473.1196,201.9589,-13.8752
18.6172,-199.0789,-473.6877,201.8812,-14.4135
18.7164,-188.2773,-474.4388,201.9020,-14.6505
18.8180,-178.1393,-475.0894,201.7929,-14.8185
18.9174,-173.7933,-476.6571,202.3409,-4.3519
19.0258,-171.3462,-478.8962,202.1643,8.1397
19.1195,-166.5438,-479.2845,202.1472,8.8823
19.2212,-157.8402,-478.9791,202.0220,7.8175
19.3226,-147.1772,-478.3454,202.1610,6.9209
19.4192,-136.7854,-477.9454,202.1395,6.8514
19.5219,-132.0219,-479.1130,201.4193,17.6366
19.6242,-128.6515,-480.4625,200.3462,27.5851
19.6501,-122.9062,-480.4038,199.9280,31.2408
19.8290,-111.0316,-478.8088,199.9692,30.2759
19.9209,-106.0637,-477.9970,200.0864,29.2133
19.9495,-106.6814,-478.1282,200.0919,29.5579
20.1235,-106.5309,-478.1394,200.0820,29.4715
20.2246,-106.4557,-478.0784,200.1435,29.6361
20.3239,-106.4772,-478.0906,200.1096,29.5791
20.4242,-106.5054,-478.0793,200.1076,29.5863
20.5239,-106.4654,-478.0721,200.1188,29.6033
20.6214,-106.5179,-478.1051,200.0612,29.5178
20.7235,-106.4968,-478.1154,200.0762,29.5298
20.8256,-106.4660,-478.0845,200.1204,29.5735
20.9294,-106.4843,-478.0948,200.0581,29.5691
21.0258,-106.4685,-478.0745,200.0975,29.6011
21.1240,-106.5312,-478.1349,200.0139,29.4908
21.2223,-106.4968,-478.1413,200.0218,29.5276
21.3243,-106.5017,-478.1436,200.0393,29.4994
21.4232,-106.4804,-478.1061,200.1110,29.5988
21.5249,-106.4492,-478.0744,200.1228,29.6093
21.6259,-106.4460,-478.0782,200.1269,29.6130
21.7262,-106.4532,-478.0897,200.1056,29.6125
21.8264,-106.4520,-478.0593,200.1312,29.6570
21.9271,-106.4595,-478.0907,200.0981,29.6095
22.0262,-106.4411,-478.0899,200.1244,29.6156
22.1249,-106.4868,-478.1574,200.0740,29.5330
22.2282,-106.4897,-478.1499,200.0359,29.5055
22.3252,-106.5056,-478.1036,200.0462,29.5948
22.4251,-106.4977,-478.0782,200.0981,29.6356
22.5287,-106.4728,-478.0723,200.0769,29.5743
22.6294,-106.4866,-478.1064,200.0790,29.5948
22.7313,-106.4465,-478.0804,200.1507,29.5864
22.8300,-106.5107,-478.1210,200.0815,29.5274
22.9309,-106.4692,-478.0885,200.1630,29.6523
23.0273,-106.1324,-477.9144,200.0929,30.1061
23.1300,-105.5811,-477.8783,200.0298,29.8904
23.2297,-103.7953,-477.6812,200.0605,29.6634
23.3269,-100.5143,-477.2735,200.2097,28.7626
23.4300,-95.6963,-476.5011,200.1987,29.1125
23.5313,-88.6565,-475.4406,200.2587,28.7415
23.6316,-81.9238,-474.4985,200.2693,28.4969
23.7282,-75.0021,-473.3903,200.3988,28.1939
23.8319,-67.8691,-472.2788,200.4113,27.7697
23.9303,-60.7803,-471.2361,200.4852,27.3046
24.0308,-53.4924,-470.1531,200.5078,26.6839
24.1348,-46.2620,-469.1107,200.6016,26.6158
24.2333,-39.2098,-468.1557,200.6267,26.8078
24.3328,-32.0339,-467.2274,200.6830,26.3687
24.4323,-25.0629,-466.3551,200.7121,25.7278
24.5340,-17.6872,-465.3640,200.7486,25.2751
24.6358,-10.0676,-464.4305,200.7087,24.6182
24.7344,-2.3457,-463.5150,200.8130,24.3023
24.8346,1.8022,-464.0325,199.6518,33.0040
24.9341,3.9462,-465.5977,197.3005,44.4399
25.0483,7.9304,-465.3782,197.2001,45.5518
25.1396,14.1285,-463.8814,197.3148,44.9375
25.1490,21.9473,-462.1103,197.4058,44.5244
25.3388,30.2098,-460.2454,197.3932,44.0654
25.4359,34.1399,-459.6210,197.3607,44.1601
25.5353,31.8510,-459.9568,197.3469,44.3333
25.6323,32.2989,-459.8640,197.3896,44.4682
25.7381,32.2589,-459.8837,197.4107,44.5018
25.8400,32.3251,-459.8304,197.4676,44.5466
25.9326,32.3201,-459.8243,197.4838,44.5591
26.0336,32.3067,-459.8450,197.4300,44.5195
26.1341,32.3135,-459.8371,197.4839,44.5608
26.2343,32.2822,-459.8768,197.4499,44.4880
26.3359,32.2837,-459.8780,197.3956,44.5117
26.4388,32.2748,-459.8896,197.4331,44.4898
26.5408,32.2509,-459.8869,197.3892,44.4618
26.6376,32.2851,-459.8604,197.3917,44.5190
26.7528,32.2891,-459.8576,197.4201,44.5038
26.8452,32.2775,-459.8767,197.4071,44.4932
26.9420,32.2907,-459.8253,197.4780,44.5333
27.0412,32.3119,-459.8265,197.4984,44.5294
27.1409,32.2967,-459.8378,197.4542,44.5318
27.2395,32.2966,-459.8319,197.4523,44.5545
27.3388,32.3280,-459.8264,197.4939,44.5508
27.4403,32.3072,-459.8539,197.4408,44.5437
27.5375,32.3037,-459.8249,197.4640,44.5432
27.6406,32.2838,-459.8584,197.3962,44.5103
27.7412,32.2622,-459.8778,197.4007,44.4944
27.8421,32.2908,-459.8452,197.4145,44.5064
27.9419,32.2541,-459.8766,197.3862,44.4746
28.0438,32.3256,-459.8335,197.4791,44.5767
28.1412,32.3208,-459.8753,197.4127,44.5280
28.2419,32.2951,-459.8566,197.4484,44.5457
28.3392,32.3514,-459.8376,197.4571,44.5802
28.4389,32.2625,-459.9080,197.3440,44.4631
28.5424,32.2777,-459.8791,197.3567,44.4917
28.6392,32.2694,-459.8926,197.3591,44.4720
28.7433,32.2497,-459.9035,197.3509,44.4472
28.8437,32.2983,-459.8253,197.4286,44.5306
28.9429,32.2971,-459.8426,197.4461,44.5191
29.0439,32.2878,-459.8356,197.4329,44.5279
29.1412,32.3407,-459.8004,197.4900,44.5729
29.2444,32.3192,-459.8363,197.5140,44.5691
29.3439,32.3297,-459.8229,197.4831,44.5710
29.4456,32.3073,-459.8643,197.4491,44.5248
29.5445,32.3026,-459.8420,197.4741,44.5434
29.6454,32.3089,-459.8248,197.4511,44.5415
29.7439,32.2526,-459.9207,197.3149,44.4673
29.8514,32.7764,-459.7776,197.2381,44.7172
29.9491,33.9866,-459.5430,197.3625,44.5350
30.0493,34.2272,-459.4075,197.4057,44.0645
30.1538,35.3180,-459.1070,197.6792,43.4772
30.2504,37.7356,-458.5502,197.6168,43.7609
30.3470,42.2486,-457.7100,197.7914,43.7632
30.4468,49.2910,-456.0801,197.8533,43.4125
30.5435,56.9059,-454.3004,197.9602,43.0964
30.6440,64.5094,-452.6425,198.0458,42.7049
30.7440,71.8308,-450.8533,198.0476,42.3201
30.8458,79.1276,-449.3326,198.1572,42.0573
30.9456,86.6000,-447.7123,198.1994,41.8617
31.0469,94.0939,-446.0374,198.2785,41.4319
31.1463,101.7647,-444.2946,198.4313,41.0273
31.2493,109.6580,-442.6907,198.4077,40.9692
31.3518,117.5592,-441.1958,198.3385,41.0966
31.4550,125.2148,-439.5828,198.3809,40.8760
31.5571,132.7368,-437.7942,198.5209,40.1764
31.6569,140.5077,-436.0823,198.6449,39.6910
31.7621,148.6171,-434.4269,198.7363,39.3356
31.8631,157.0510,-432.6356,198.7458,39.2225
31.9636,165.3138,-430.9340,198.7736,39.1694
32.0704,173.4485,-429.2936,198.8037,38.7465
32.1751,181.4437,-427.7302,198.9597,38.1994
32.2772,189.4173,-426.1791,199.0611,37.6084
32.3780,197.7336,-424.6276,199.1833,37.1358
32.4832,205.9314,-423.1445,199.2661,36.7304
32.5877,214.2925,-421.5521,199.3197,36.3465
32.6893,222.7608,-419.9596,199.3524,36.0725
32.7917,231.4502,-418.4462,199.4077,35.7938
32.8946,240.1822,-416.7255,199.4582,35.4775
32.9972,248.7960,-415.1305,199.5335,35.0162
33.1043,257.2778,-413.5056,199.5991,34.4372
33.2114,265.8748,-411.8985,199.7262,34.0060
33.3145,274.5542,-410.2869,199.7711,33.6316
33.4180,283.0929,-408.7892,199.8165,33.4481
33.5216,291.6038,-407.1764,199.8631,33.0742
33.6258,300.0026,-405.7443,199.9109,32.6810
33.7299,308.8594,-404.2209,200.0339,32.4290
33.8346,317.9055,-402.8572,199.9684,32.6176
33.9391,326.8342,-401.4831,199.9557,32.5147
34.0457,335.7266,-399.8433,200.1072,31.8851
34.1520,354.0551,-396.6142,200.1647,31.0248
34.2580,363.5181,-394.9300,200.2224,31.0251
34.3642,372.1308,-393.6509,200.2242,30.9040
34.4709,380.4121,-392.4075,200.2464,30.5836
34.5798,389.3924,-391.0150,200.3927,29.8993
34.6977,398.3965,-389.6390,200.3954,29.5530
34.8092,407.6307,-388.2540,200.4341,29.3001
34.9204,416.8091,-386.9260,200.5125,28.9007
35.0363,426.2913,-385.4700,200.5343,28.4869
35.1544,444.8739,-382.8340,200.7101,27.6247
35.2629,454.2341,-381.5198,200.8315,27.0150
35.3713,463.4097,-380.1835,200.8903,26.4561
35.4789,471.9479,-378.9639,200.9053,26.2070
35.5872,481.3444,-377.6756,200.9147,25.6909
35.6957,NaN,NaN,NaN,NaN
