time[s], wr_x[mm], wr_y[mm], x_heading, y_heading 
6.6851,-848.0808,-219.4832,165.5753,-116.2442
6.7828,-839.7589,-225.1949,164.8493,-116.1771
6.8837,-831.6007,-230.8355,164.7512,-117.1043
6.9853,-823.8098,-236.6177,165.5102,-116.1990
7.0854,-823.0333,-239.3024,172.5011,-105.5285
7.1869,-821.5757,-241.8285,176.4680,-98.7723
7.2847,-814.6718,-245.7264,175.3310,-100.8315
7.3845,-805.4917,-250.8462,174.8305,-101.7007
7.4822,-796.7693,-255.8229,174.4904,-102.3374
7.5851,-788.3920,-260.5997,174.1592,-102.9018
7.6850,-780.1771,-265.1700,173.8458,-103.4736
7.7845,-771.9540,-270.0988,173.6637,-103.8389
7.8850,-763.4282,-275.2828,173.4689,-104.1129
7.9859,-754.7855,-280.5220,173.4736,-104.1533
8.0865,-745.8707,-285.7458,173.2722,-104.5340
8.1872,-737.4863,-290.8171,173.0844,-104.8591
8.2868,-729.3870,-295.6627,172.7557,-105.3685
8.3914,-721.2631,-300.5701,172.4626,-105.8896
8.4869,-712.9432,-305.7373,172.3312,-106.1420
8.5865,-704.5218,-310.9033,171.8514,-106.0119
8.6949,-696.0627,-316.2791,172.1098,-106.4952
8.7868,-687.5983,-321.7139,172.0759,-106.5661
8.8932,-681.1271,-325.9834,167.5804,-104.2412
8.9878,-677.5706,-329.2753,177.9096,-96.0283
9.0888,-676.0088,-330.7181,180.9498,-90.1875
9.1898,-668.6762,-334.7309,179.8507,-92.2997
9.2977,-659.6766,-339.4911,179.6050,-92.7906
9.3931,-660.0974,-339.2645,179.5865,-92.9391
9.4926,-657.4152,-340.0872,174.6514,-91.5106
9.5907,-659.3792,-339.6503,178.6899,-92.3627
9.6907,-659.6869,-339.4095,179.3181,-92.8989
9.7897,-659.7012,-339.3944,179.3569,-92.9165
9.8903,-659.6582,-339.4081,179.3570,-92.8821
9.9902,-659.6139,-339.4782,179.1546,-92.7247
10.0904,-658.9543,-340.0216,177.9605,-91.6909
10.1926,-657.2389,-340.3098,174.4797,-91.1087
10.2910,-659.7839,-339.3911,179.5469,-92.9528
10.3907,-659.7410,-339.3847,179.5396,-92.9681
10.4913,-659.7664,-339.3914,179.5606,-92.9626
10.5945,-659.7665,-339.3811,179.5368,-92.9401
10.6918,-659.7485,-339.3892,179.5156,-92.9238
10.7922,-659.7327,-339.4119,179.4702,-93.0918
10.8938,-651.0816,-343.8183,179.3718,-93.1929
10.9923,-639.2679,-349.3055,178.0211,-92.8698
11.0961,-627.0140,-356.0200,178.8789,-94.6208
11.1946,-615.7722,-361.7983,178.2478,-94.7903
11.2937,-604.5799,-367.5316,177.9868,-95.1973
11.3935,-593.1137,-373.5296,178.2667,-96.0879
11.4934,-582.1361,-379.4390,177.7693,-96.1789
11.5932,-570.7393,-385.7579,178.1340,-95.5865
11.6951,-569.2345,-388.9793,184.3043,-82.9472
11.7952,-569.6827,-391.2082,189.0971,-71.3217
11.8958,-562.2803,-394.0929,188.4497,-73.1681
11.9949,-550.2510,-398.4910,188.4385,-73.1350
12.0964,-538.2724,-403.0759,188.4621,-74.5379
12.1977,-526.6328,-407.8571,187.7569,-74.8622
12.2940,-515.1803,-412.2398,187.8069,-76.0503
12.3961,-503.3554,-417.2824,187.2032,-76.4048
12.4964,-491.5287,-422.0162,186.8829,-76.9535
12.5965,-480.0685,-426.9257,186.6481,-77.5665
12.6964,-468.8012,-431.5491,186.7614,-78.3877
12.7966,-457.5202,-436.3828,186.0955,-78.8803
12.8964,-446.3505,-440.9775,186.2694,-79.7783
12.9968,-434.3074,-446.5422,185.2563,-78.8724
13.0971,-431.7345,-448.9444,190.2387,-68.1610
13.1966,-429.9032,-450.1925,191.9377,-63.4161
13.3006,-422.9357,-452.5683,191.3710,-65.4500
13.3953,-411.5378,-456.5341,191.0114,-66.8529
13.4978,-399.1095,-460.9977,190.7897,-67.2267
13.5991,-388.0378,-464.9152,190.5771,-67.5899
13.6989,-377.0684,-468.9650,190.6025,-67.6783
13.7989,-374.3172,-471.5932,194.6554,-55.1203
13.9006,-372.4382,-473.9295,197.1089,-45.6450
14.0008,NaN,NaN,NaN,NaN
14.0420,-352.9627,-478.1786,196.4953,-47.4263
14.2027,-340.5531,-481.0818,196.4898,-47.8113
14.3015,-330.3246,-483.7666,196.5004,-47.9413
14.4004,-320.6360,-486.2411,196.5188,-48.2729
14.4995,-311.3615,-488.8229,196.4116,-48.7319
14.6000,-301.9652,-491.1227,196.2547,-49.3179
14.7004,-301.7705,-491.0359,196.2436,-49.6996
14.8000,-302.3046,-490.9112,196.1568,-49.4330
14.9017,-295.6920,-492.2593,196.4378,-49.5109
15.0007,-286.1061,-494.5263,196.3271,-50.0231
15.1050,-276.3631,-496.8820,196.2557,-50.5150
15.2023,-266.6482,-499.2779,196.1484,-50.7961
15.3061,-257.1852,-501.6521,196.1842,-51.0531
15.4046,-253.1166,-503.2122,198.1214,-42.3659
15.5003,-253.6249,-503.1551,198.0871,-43.0614
15.6026,-253.5028,-503.1929,198.0342,-43.0733
15.7019,-253.4297,-503.2027,198.0075,-43.0655
15.8019,-253.4621,-503.1994,198.0188,-43.0500
15.9022,-253.4583,-503.1896,198.0018,-43.0654
16.0027,-253.4528,-503.2029,197.9731,-43.0717
16.1053,-253.4768,-503.2086,197.9962,-43.0775
16.2024,-253.4795,-503.1973,198.0345,-43.0710
16.3041,-253.5046,-503.2028,198.0194,-43.0565
16.4035,-253.4604,-503.1834,198.0128,-43.0453
16.5057,-253.4783,-503.2109,197.9861,-43.0754
16.6196,-253.5019,-503.1947,197.9978,-43.0602
16.7042,-253.4648,-503.2098,197.9898,-43.0461
16.8034,-253.4917,-503.2178,198.0107,-43.0627
16.9050,-253.4600,-503.1878,197.9986,-43.0549
17.0046,-253.4694,-503.1890,197.9793,-43.0437
17.1104,-253.4724,-503.1950,197.9986,-43.0648
17.2078,-253.4609,-503.1921,197.9659,-43.0425
17.3053,-253.4825,-503.2052,198.0244,-43.0470
17.4076,-253.4661,-503.1938,198.0018,-43.0616
17.5078,-253.4531,-503.2116,197.9644,-43.0573
17.6047,-253.4808,-503.2040,198.0001,-43.0692
17.7066,-253.6314,-503.2821,197.6060,-43.2232
17.8061,-245.1209,-505.1409,197.4607,-44.2707
17.9070,-230.5541,-508.1848,197.0107,-44.8194
18.0071,-224.7716,-510.9038,199.1774,-33.5734
18.1110,-224.9451,-511.1214,199.5141,-33.7923
18.2078,-224.8318,-511.1556,199.5571,-33.7866
18.3069,-224.6155,-511.0805,199.2029,-33.9632
18.4070,-224.6048,-511.0971,199.1914,-33.9650
18.5074,-224.7670,-511.1907,199.5587,-33.7639
18.6084,-224.7857,-511.1874,199.5800,-33.7754
18.7108,-224.7615,-511.1947,199.5720,-33.7876
18.8146,-224.7831,-511.1763,199.6029,-33.7788
18.9128,-224.7915,-511.1893,199.5807,-33.7769
19.0147,-224.7354,-511.1835,199.5796,-33.7728
19.1116,-224.7564,-511.1994,199.5790,-33.7759
19.2119,-224.7716,-511.1927,199.6072,-33.8043
19.3091,-224.7605,-511.1963,199.5729,-33.7864
19.4089,-224.7777,-511.2059,199.5751,-33.7825
19.5096,-224.7559,-511.1822,199.6000,-33.8066
19.6114,-224.7484,-511.1814,199.5685,-33.7778
19.7111,-224.7354,-511.1965,199.5779,-33.7694
19.8097,-224.7463,-511.2058,199.5784,-33.7720
19.9171,-224.7679,-511.2024,199.5948,-33.7847
20.0102,-224.7370,-511.2206,199.5806,-33.7690
20.1137,-224.7350,-511.1954,199.5995,-33.8104
20.2107,-224.7377,-511.2077,199.6060,-33.7906
20.3118,-224.7803,-511.2040,199.5704,-33.7851
20.4115,-224.5826,-511.1163,199.2170,-33.9636
20.5125,-224.5579,-511.0977,199.2185,-33.9638
20.6118,-224.5747,-511.1055,199.2172,-33.9393
20.7128,-224.5465,-511.1205,199.2246,-33.9597
20.8121,-224.5542,-511.1178,199.2399,-33.9734
20.9191,-224.3938,-511.0406,199.5354,-33.8047
21.0183,-224.3824,-511.0541,199.5093,-33.7978
21.1158,-224.4055,-511.0432,199.5232,-33.7898
21.2165,-213.0763,-512.6813,199.3998,-34.2033
21.3143,-191.5803,-516.6197,199.2647,-34.8199
21.4141,-180.4424,-520.2876,200.9849,-22.7617
21.5151,-176.1805,-522.3273,198.7976,-9.8724
21.6142,-175.0031,-523.8582,202.8909,-1.0744
21.7175,-172.2562,-525.6077,202.7034,8.6890
21.8152,-162.9051,-525.3785,202.8258,7.8981
21.9173,-143.5142,-524.7989,202.8053,6.7529
22.0150,-121.4110,-524.0584,202.8471,6.0284
22.1171,-112.2736,-526.0142,201.2100,18.6317
22.2163,-109.3884,-527.2742,199.4691,32.7520
22.3163,-106.4706,-529.2189,196.4815,47.3742
22.4162,-103.3255,-532.4444,189.5979,64.6024
22.5166,-102.2831,-534.0585,186.5568,77.4242
22.6243,-100.5481,-536.3901,179.3799,92.8129
22.7183,-98.8039,-538.4844,170.9797,107.6115
22.8173,-96.7501,-540.4168,162.0795,120.6531
22.9179,-94.0612,-541.5384,153.1152,131.5921
23.0178,-92.2975,-542.5906,143.1162,142.6350
23.1195,-90.7159,-543.6089,132.6471,152.4523
23.1418,-87.2696,-540.4880,128.6106,155.2047
23.3251,-79.1086,-530.8040,129.9739,154.2223
23.4261,-75.6011,-523.5453,139.8253,145.2128
23.5196,-75.0805,-519.6324,150.8620,133.5348
23.6243,-75.6267,-516.6045,160.2041,122.1068
23.7220,-76.2357,-514.0363,168.6048,110.2479
23.8231,-76.5540,-511.3367,176.1721,97.5500
23.9203,-76.7134,-510.6890,177.3141,95.7477
24.0196,-76.7555,-510.6678,177.2226,95.7837
24.1208,-76.7376,-510.6228,177.3201,95.8574
24.2222,-76.7814,-510.6673,177.2308,95.7669
24.3220,-76.7889,-510.6650,177.1931,95.7458
24.4220,-76.7884,-510.6810,177.2065,95.7869
24.5293,-76.7676,-510.7085,177.2041,95.7502
24.6280,-76.7375,-510.6345,177.2601,95.8326
24.7248,-76.6827,-510.6008,177.4266,95.9512
24.8215,-76.6722,-510.6079,177.3341,95.8820
24.9219,-76.7211,-510.6225,177.3485,95.9138
25.0223,-76.7258,-510.6595,177.3012,95.8617
25.1263,-76.7730,-510.6975,177.1675,95.7387
25.2233,-76.7584,-510.6599,177.2430,95.7991
25.3227,-76.7977,-510.6888,177.1368,95.7084
25.4245,-76.7837,-510.6712,177.2226,95.8073
25.5234,-76.7432,-510.6646,177.2307,95.8023
25.6257,-76.7305,-510.6267,177.2773,95.8438
25.7253,-76.7457,-510.6315,177.2837,95.8562
25.8300,-76.7180,-510.6182,177.2979,95.8560
25.9251,-76.7617,-510.6407,177.2220,95.8127
26.0298,-76.7251,-510.6139,177.3097,95.8792
26.1300,-77.1912,-509.9014,180.7989,88.9940
26.2376,-77.5105,-507.1899,186.6648,75.9809
26.3291,-77.3286,-504.6230,191.5991,61.3636
26.3410,-73.3447,-502.4014,193.6696,55.5240
26.5305,-61.2897,-498.8239,193.9292,54.9828
26.6274,-53.7770,-494.9492,196.4183,45.4267
26.7274,-52.3978,-492.7192,198.3363,31.8065
26.8313,-51.1819,-490.4581,197.7839,18.5560
26.9265,-47.0225,-489.4469,197.9948,15.7539
27.0266,-37.0579,-489.0184,196.1743,16.2383
27.1295,-27.8126,-487.8021,198.1484,14.5399
27.1422,-18.8219,-486.8070,200.9823,13.4296
27.3393,-8.8832,-486.0005,201.2566,12.6335
27.4360,1.1049,-485.2981,201.2448,12.1916
27.5317,11.0453,-484.6382,201.4270,11.9771
27.6371,20.7538,-483.9313,201.4167,11.6516
27.7334,30.5686,-483.2959,201.5794,10.8864
27.8308,40.4429,-482.6816,201.6193,10.4966
27.9398,50.7040,-482.0173,201.6256,10.0446
28.0351,60.8206,-481.8066,202.1963,10.3190
28.1317,71.3027,-481.2779,202.2135,10.4558
28.2352,81.2256,-480.8454,202.2037,9.7377
28.3331,91.0646,-480.3165,202.3192,8.8893
28.4303,100.9200,-479.8324,202.3608,8.3166
28.5361,110.7106,-479.4065,202.3089,7.9172
28.6350,120.4279,-479.0665,202.3427,7.5180
28.7370,130.1635,-478.6344,202.3996,6.8908
28.8332,139.7133,-478.1871,202.4073,6.2861
28.9311,149.2068,-477.7179,202.4586,5.7954
29.0325,158.7079,-477.3461,202.4543,5.3371
29.1370,168.4086,-476.9501,202.5066,4.5528
29.2354,178.6793,-476.7383,202.5371,4.3992
29.3354,185.1198,-477.3210,202.1610,11.7811
29.4354,187.9337,-478.1048,201.5183,19.9958
29.5327,192.4150,-478.0675,201.4616,21.4036
29.6321,202.0957,-477.1917,201.5349,20.2325
29.7332,211.7465,-476.3322,201.5796,19.9467
29.8361,221.4237,-475.2823,201.6122,19.4915
29.9327,230.9679,-474.3620,201.7221,19.0327
30.0332,240.5527,-473.3226,201.7112,18.3713
30.1400,250.3689,-472.3186,201.7816,17.6909
30.2345,260.6672,-471.4041,201.8595,17.3682
30.3350,270.9883,-470.3179,201.8483,17.0880
30.4425,281.3012,-469.4751,201.8861,17.0003
30.5390,291.0607,-468.8643,201.9017,16.3377
30.6348,300.6410,-468.1035,201.9089,16.0613
30.7345,310.1056,-467.3266,201.9558,15.7754
30.8351,319.6696,-466.4601,201.9929,15.6381
30.9352,329.5094,-465.4397,201.9734,15.2686
31.0355,339.3133,-464.5701,201.9931,14.8962
31.1364,349.2595,-463.6751,202.0945,14.5973
31.2364,359.1619,-462.9659,202.0934,14.1700
31.3367,368.9026,-462.2071,202.0803,13.7892
31.4380,378.7279,-461.4150,202.1854,13.0824
31.5379,388.6455,-460.6389,202.2308,12.5788
31.6382,398.9210,-459.9786,202.2813,12.3803
31.7378,409.2765,-459.2426,202.6198,12.6370
31.8420,418.9024,-458.8712,202.3517,11.8180
31.9409,428.7762,-458.2270,202.1884,11.2138
32.0403,435.9183,-458.3457,201.8317,16.9592
32.1396,438.7645,-459.5107,200.7932,26.5472
32.2390,443.8082,-459.3283,200.5679,27.8346
32.3381,452.6128,-458.0757,200.7190,26.8347
32.4452,462.5993,-456.7123,200.7933,26.3776
32.5477,473.0411,-455.2744,200.9165,25.7727
32.6518,483.5532,-453.8091,200.9236,25.4337
32.7554,493.6250,-452.5312,200.9634,25.0260
32.8557,503.3904,-451.2509,201.0024,24.5178
32.9607,512.8040,-450.1278,201.0341,24.3666
33.0640,522.3575,-448.8780,201.0741,24.1153
33.1657,532.0478,-447.5924,201.0934,23.9079
33.2688,541.7955,-446.3886,201.2068,23.3268
33.3744,551.8719,-444.9909,200.7545,22.6720
33.4776,561.1145,-444.1353,201.1956,22.9707
33.5801,558.4674,-444.4455,201.1307,23.0774
33.6825,559.1736,-444.3156,201.1505,23.1559
33.7862,559.1922,-444.3153,201.1676,23.1718
33.8951,559.2702,-444.2407,201.1361,23.1480
34.0048,559.2700,-444.2716,201.1068,23.1195
34.1081,559.2906,-444.2313,201.0579,23.0620
34.2121,559.3233,-444.2025,200.9715,23.0481
34.3170,559.3515,-444.1999,200.9439,22.9982
34.4272,559.3053,-444.2323,200.9891,23.0173
34.5354,559.2968,-444.2473,201.0189,23.0721
34.6427,559.2746,-444.2598,201.0233,23.0958
34.7556,559.3005,-444.2569,201.0155,23.0674
34.8652,559.2077,-444.3341,200.9803,23.0652
34.9704,559.3630,-444.1748,200.9386,23.0604
35.0813,559.2784,-444.2880,200.9350,23.0340
35.1935,559.3356,-444.2135,200.9348,23.0665
35.3001,559.3117,-444.2392,200.9794,23.0857
35.4075,559.2946,-444.2499,200.9347,23.0895
35.5180,559.3853,-444.2063,200.8284,22.9973
35.6258,559.4029,-444.1880,200.7376,22.9222
35.7332,559.4006,-444.1959,200.7366,22.9190
35.8411,559.4292,-444.1535,200.8276,22.9874
35.9491,559.2305,-444.2872,201.1772,23.1855
36.0571,559.1811,-444.3314,201.1926,23.2296
36.1652,559.1888,-444.3305,201.1887,23.2266
36.2778,559.1159,-444.3949,201.2038,23.2077
36.3975,559.1370,-444.3698,201.1835,23.2164
36.5107,559.0801,-444.4574,201.1830,23.2099
36.6193,559.1704,-444.3575,201.2124,23.2135
36.7285,559.2395,-444.2878,201.1813,23.2190
36.8378,559.3093,-444.2179,201.1467,23.1913
36.9590,559.3424,-444.1799,201.1408,23.1949
37.0700,559.2853,-444.2252,201.1608,23.1822
37.1804,560.2614,-444.0188,201.2659,23.1264
37.2904,573.0074,-442.6876,201.2726,22.9557
37.4018,588.2373,-440.6665,201.0005,21.4834
37.5141,603.8337,-438.9047,201.4568,20.8428
37.6324,618.3446,-437.3136,201.6212,20.1666
37.7453,646.7875,-434.6522,201.7292,19.1111
37.8590,660.9000,-433.2842,201.7639,18.5268
37.9712,673.2012,-432.2728,201.4382,21.6450
38.0836,675.5069,-433.5196,199.7655,33.9294
38.2006,678.0040,-434.3147,198.2797,41.9923
38.3167,686.2222,-432.6330,198.6562,40.0495
38.4294,699.3544,-429.9472,198.7012,39.8668
38.5433,727.5695,-424.2172,198.8867,39.0121
38.6566,741.6040,-421.3136,198.9926,38.4624
38.7707,754.9922,-418.6209,198.9377,38.4867
38.8846,766.9252,-416.3361,198.9774,38.2172
38.9986,780.5891,-413.5372,199.1266,37.5803
39.1164,793.8365,-411.0468,199.2025,36.7805
39.2354,807.3745,-408.4319,199.2982,36.3433
39.3538,833.5327,-403.4433,199.5328,35.1320
39.4695,846.4664,-400.9317,199.6455,34.5595
39.5888,859.3378,-398.8398,199.7066,34.2971
39.7080,870.8295,-396.8787,199.7211,34.0222
39.8240,883.0242,-394.6140,199.9067,33.3216
39.9467,908.3318,-390.1566,200.0845,32.1475
40.0663,920.7033,-388.1815,200.0855,32.2173
40.1904,932.4745,-386.2321,200.2520,30.8821
40.3074,943.8173,-384.3176,200.3701,30.5300
40.4247,956.2693,-382.2941,200.3735,30.0947
40.5428,964.0591,-382.3354,196.9711,47.4288
40.6662,966.2255,-381.9268,195.6422,52.7383
40.7848,969.7970,-380.8221,195.1975,54.3882
40.9078,978.6080,-378.4431,195.6276,52.7149
41.0302,991.0355,-375.1057,195.7329,52.3800
41.1493,1017.2877,-368.3198,195.9852,51.2421
41.2690,1030.0353,-364.9692,196.2170,50.5152
41.3878,1041.9070,-361.9017,196.3098,50.0240
41.5072,1052.7466,-359.0709,196.5201,49.2522
41.6272,1064.6387,-356.1322,196.6991,48.6962
41.7481,1087.9504,-350.1668,197.0276,47.2460
41.8681,1100.1482,-347.3134,197.0223,47.2405
41.9897,1112.0673,-344.1716,197.0782,47.1620
42.1128,1122.4416,-341.5623,197.1197,46.9817
42.2337,1133.0078,-338.8416,197.3218,46.2117
42.3550,1155.5468,-333.4190,197.4761,45.5241
42.4763,1166.5076,-330.9567,197.4199,45.3927
42.5978,1177.8549,-328.2134,197.5051,45.0062
42.7195,1188.4366,-325.8484,197.5131,44.7515
42.8419,1210.4374,-320.8127,197.7797,43.8007
42.9655,1218.7314,-319.4992,196.5021,49.3412
43.0937,1221.3975,-320.5086,193.7308,59.1145
43.2238,1224.3528,-321.0947,191.2159,66.9354
43.3581,1241.1537,-315.3699,192.0928,64.1781
43.4852,1252.5782,-311.3293,192.4137,63.2536
43.7552,1285.5988,-300.6116,193.1182,61.0008
43.9561,1307.0767,-293.6031,193.3804,60.2035
44.1028,1318.6272,-289.7156,193.4304,59.9889
44.2995,1339.5821,-283.4273,193.6146,59.3875
44.4275,1350.2152,-280.1048,193.7585,58.8208
44.5545,1372.0184,-273.4267,194.0311,57.8543
44.6805,1381.3438,-270.9365,192.9728,61.2664
44.8065,1384.1584,-271.3133,189.6674,70.8660
44.9328,1387.2172,-271.7232,186.3083,79.3183
45.4040,1422.3943,-257.2347,182.8721,86.8959
45.8340,1464.3826,-237.4192,183.6403,85.2709
45.8654,1475.7524,-232.2301,183.7522,84.9650
45.8959,1485.9787,-227.2849,184.0685,84.3176
45.9706,1494.7683,-223.2743,184.2019,84.0850
46.0728,1503.5142,-219.0770,184.4049,83.6453
46.1730,1512.3903,-214.8062,184.5348,83.2885
46.2731,1521.2943,-210.8191,184.5610,83.3211
46.3732,1529.8130,-206.9701,184.8806,82.5680
46.4743,1538.1755,-203.0301,185.1934,81.7908
46.5741,1546.9217,-199.1139,185.4266,81.2551
46.6876,1555.8774,-195.1975,185.6648,80.7824
47.0291,1573.7519,-187.2587,186.0533,79.8551
47.1848,1588.2933,-181.7186,183.0693,86.4553
47.2198,1590.7244,-181.8474,179.1207,94.3723
47.2954,1593.9072,-181.6079,175.6157,100.6881
47.3873,1600.4013,-178.0344,176.6901,98.8736
47.5075,1608.9979,-173.3366,176.9730,98.2718
47.5916,1617.7480,-168.4814,177.2682,97.7439
47.7045,1626.7023,-163.5010,177.4590,97.3441
47.7771,1635.8457,-158.4199,177.6572,96.9922
47.8766,1644.3712,-153.7004,176.9750,98.2402
47.9762,1647.4760,-153.8150,171.1376,108.0654
48.0764,1650.7200,-153.1068,167.6393,113.5171
48.1778,1657.9684,-148.5988,168.6206,111.9190
48.2783,1666.1662,-143.2381,168.9259,111.4663
48.3792,1674.1812,-137.7337,169.2683,110.9713
48.4788,1682.4646,-132.1234,169.5776,110.5279
48.5790,1690.5330,-126.7770,168.9316,111.3522
48.6800,1693.8698,-126.7260,162.1349,121.1215
48.7778,1697.0013,-125.8120,158.4480,125.9859
48.8780,1704.1862,-120.5110,159.7411,124.2356
48.9779,1712.0280,-114.2749,160.0682,123.8670
49.0787,1720.3474,-107.6386,160.2894,123.5308
49.1798,1728.2198,-101.9721,158.7604,125.3130
49.2793,1731.3403,-102.3154,149.4778,136.4286
49.3786,1734.8853,-101.5648,143.1002,143.0988
49.4808,1740.6839,-96.0273,144.5531,141.6081
49.5820,1747.6004,-89.3621,144.8505,141.3124
49.6833,1754.8053,-82.3480,143.9976,142.0858
49.7814,1757.8941,-81.6149,134.9193,150.8227
