time[s], wr_x[mm], wr_y[mm], x_heading, y_heading 
8.4901,-601.1257,-116.4375,192.8201,-61.0425
8.5897,-591.2093,-119.3488,192.8278,-61.1976
8.6913,-581.5329,-122.1698,192.7473,-61.4354
8.7912,-571.5601,-125.0476,192.7278,-61.4015
8.8909,-561.9236,-128.1915,192.6624,-61.4751
8.9911,-552.4049,-131.4242,192.5047,-61.8056
9.1014,-542.6561,-134.5512,192.4444,-62.3256
9.1928,-532.9872,-137.6439,192.3664,-62.6925
9.2919,-523.3123,-140.7179,192.1944,-63.1046
9.3907,-513.8245,-143.7694,192.0414,-63.4387
9.4918,-504.5404,-146.7528,191.9057,-63.8833
9.5910,-495.2711,-149.8730,191.7906,-64.2086
9.6922,-486.5081,-152.9289,191.6492,-64.7576
9.7912,-477.7060,-155.7412,191.5302,-65.0407
9.8917,-468.7834,-158.6258,191.2717,-65.5450
9.9932,-459.6767,-161.6828,191.1957,-65.9768
10.0942,-450.6086,-164.7219,190.9231,-66.6779
10.1961,-447.1508,-163.7574,186.2102,-79.0368
10.2927,-446.0952,-161.6834,181.1624,-89.7458
10.3931,-439.5194,-164.9789,181.7993,-88.7169
10.4926,-430.5729,-169.4228,181.6432,-88.7448
10.5938,-421.6757,-173.9031,181.5774,-89.1049
10.6952,-413.1533,-178.1333,181.3745,-89.4445
10.7942,-404.0265,-182.5783,181.2161,-89.8785
10.8948,-394.8174,-186.8676,181.1432,-89.8685
10.9938,-385.8563,-191.2261,181.1033,-90.2249
11.0962,-377.1320,-195.5386,180.7844,-90.8289
11.1962,-368.5565,-199.9673,180.5927,-91.4664
11.2968,-359.6379,-204.3563,180.1940,-92.1174
11.3966,-350.6638,-208.8578,179.9594,-92.5739
11.4966,-341.4872,-213.7029,179.8321,-92.8055
11.5947,-332.5764,-218.2800,179.7198,-92.9913
11.6965,-323.6588,-222.7702,179.6080,-93.2283
11.7951,-314.7650,-227.3946,179.3684,-93.7918
11.8969,-305.7970,-231.9570,179.1553,-94.1824
11.9978,-296.6776,-236.5386,178.9144,-94.6176
12.1044,-287.6140,-241.2382,179.0552,-94.4781
12.1982,-278.7050,-246.0069,178.9754,-94.5182
12.2974,-271.7110,-249.8086,178.8570,-94.8272
12.3985,-266.3559,-252.9676,178.4709,-95.6004
12.4986,-260.8320,-256.2785,177.8946,-96.6760
12.5983,-255.0526,-259.6665,177.5470,-97.1213
12.6998,-247.4222,-263.9585,177.2781,-97.6405
12.7997,-238.6088,-269.6519,177.4855,-97.4837
12.8999,-229.4981,-274.8216,177.1983,-98.0198
12.9985,-221.3419,-279.1872,176.9658,-98.4428
13.0990,-212.0807,-283.9589,176.5805,-99.1241
13.2002,-203.1173,-288.5092,176.1688,-99.6672
13.2998,-193.8503,-293.4370,176.1738,-99.6940
13.3987,-184.5136,-298.8929,175.8697,-100.3031
13.5069,-181.0448,-299.5526,169.2646,-111.1516
13.6022,-179.8733,-298.7619,164.4396,-118.2485
13.7011,-174.6503,-302.2153,165.2066,-117.0530
13.7995,-165.7299,-308.2433,164.8775,-117.6291
13.8996,-155.9998,-314.9772,164.8754,-117.6134
14.0021,-146.2708,-321.6070,164.6821,-117.7574
14.1027,-136.7074,-328.6200,165.1070,-117.0844
14.2049,-129.1790,-334.9748,164.9235,-117.0061
14.3037,-123.5520,-338.9382,159.8405,-123.6454
14.4011,-123.6917,-339.6582,157.3787,-127.0962
14.5019,-121.0102,-341.9915,160.3625,-123.3665
14.6012,-113.1663,-347.9530,159.7446,-124.1842
14.7040,-104.6097,-354.9931,159.8102,-124.0767
14.8016,-100.6889,-358.6969,153.7687,-131.4608
14.9036,-99.6124,-360.8891,149.1993,-136.8278
15.0039,-93.5750,-366.2973,149.6952,-136.3036
15.0437,-85.0706,-373.1290,148.8996,-137.1863
15.2057,-77.0225,-379.9849,148.0628,-138.1739
15.2437,-69.0877,-387.5922,147.7431,-138.4672
15.4060,-61.5564,-394.7895,147.6166,-138.6654
15.5063,-58.6945,-399.0025,155.9299,-129.1988
15.6055,-57.2097,-403.3225,163.1545,-119.9764
15.7033,-56.2796,-407.2146,171.0025,-108.3980
15.8042,-56.9739,-410.4593,179.8290,-93.2335
15.9063,-57.5303,-413.3465,187.3472,-77.0160
16.0032,-57.6675,-416.4692,192.7246,-61.8969
16.1077,-57.4941,-419.4487,197.1755,-46.0873
16.2068,-55.8726,-422.0792,199.5712,-34.3599
16.3094,-48.0292,-423.5313,199.3926,-35.6667
16.4075,-38.0345,-425.3290,199.1752,-36.3045
16.5075,-27.8916,-427.4381,199.1687,-36.6165
16.6038,-18.0632,-429.5186,199.1105,-36.8981
16.7073,-8.6365,-431.3909,199.1190,-36.9264
16.8058,-4.7881,-433.7129,200.8686,-25.6092
16.9064,-1.6092,-436.1682,201.9200,-15.6022
17.0049,1.2687,-437.8278,202.4294,-6.4105
17.1076,8.8486,-438.2410,202.4005,-7.5932
17.1429,18.2731,-438.7889,202.3798,-8.2202
17.3108,28.0931,-439.1034,202.3738,-8.7070
17.4106,31.8296,-440.8245,202.4950,3.5862
17.5068,33.3277,-442.5950,201.8372,16.6358
17.6068,40.6369,-442.0982,201.9389,15.5475
17.7117,50.4269,-441.3365,202.0280,14.9067
17.8098,60.5897,-440.6197,202.0618,14.3830
17.9103,70.6653,-439.9347,202.0751,14.0141
18.0103,80.7238,-439.3083,202.0806,13.6006
18.1234,90.7604,-438.4634,202.1449,13.3300
18.2112,100.8256,-437.5053,202.1436,12.8591
18.3128,110.5118,-436.9755,202.1565,12.6138
18.4127,120.4169,-436.2767,202.2167,12.2870
18.5091,130.2165,-435.7343,202.2444,11.9168
18.6126,140.1353,-435.1131,202.2487,11.3797
18.7166,150.3760,-434.4592,202.2499,10.9829
18.8151,160.7367,-433.7676,202.2694,10.4724
18.9143,170.8763,-433.1108,202.2921,10.4317
19.0115,180.4950,-432.6489,202.2932,10.0595
19.1126,190.1764,-432.0559,202.3552,9.3128
19.2129,200.0535,-431.4537,202.4150,8.7574
19.3099,209.8047,-431.0028,202.4293,8.2009
19.4101,219.6999,-430.6567,202.4161,7.8105
19.5106,229.8310,-430.4086,202.4566,7.7332
19.6111,239.6085,-430.1076,202.4249,7.3354
19.7127,249.5760,-429.5940,202.4475,6.7850
19.8112,259.3779,-429.1358,202.5313,6.3725
19.9121,269.2818,-428.6109,202.4509,5.7228
20.0122,279.3226,-428.3038,202.5052,5.3266
20.1151,289.2801,-427.9999,202.5202,5.0648
20.2162,299.0542,-427.7227,202.5976,4.6705
20.3129,308.8903,-427.4390,202.5264,4.2289
20.4130,318.8963,-427.1275,202.6394,3.9749
20.5130,328.9538,-426.7860,202.5316,3.8799
20.6131,338.8824,-426.6720,202.5751,3.7231
20.7171,342.8260,-428.0953,202.0984,14.2411
20.8137,345.2847,-430.0397,201.0678,25.2537
20.9138,351.6615,-429.4890,201.0883,24.9944
21.0150,362.0204,-428.0763,201.1253,24.4512
21.1339,372.6455,-426.5929,201.1946,24.1126
21.2224,382.8223,-425.2525,201.1296,23.9937
21.3152,392.5910,-423.9928,201.2272,23.3541
21.4161,402.3057,-422.9316,201.3463,22.7969
21.5197,411.9943,-421.8846,201.4018,22.4335
21.6197,421.9038,-420.7061,201.4222,21.9194
21.7218,431.8086,-419.5000,201.4532,21.3150
21.8197,441.6719,-418.3594,201.6053,20.5861
21.9187,451.6767,-417.2761,201.5919,20.4628
22.0207,461.7472,-416.2727,201.5653,20.2193
22.1168,471.6132,-415.2680,201.6862,19.7505
22.2202,481.6214,-414.1250,201.6484,19.4869
22.3204,491.6597,-413.2922,201.7308,19.1450
22.4207,501.5780,-412.1564,201.6793,18.9547
22.5177,511.3880,-411.0935,201.7614,18.1966
22.6178,520.9503,-410.0241,201.8563,17.6422
22.7218,530.8818,-409.0353,201.8764,17.3970
22.8217,NaN,NaN,NaN,NaN
