time[s], wr_x[mm], wr_y[mm], x_heading, y_heading 
15.0505,-1251.7729,-9.9830,204.1685,6.4364
15.1527,-1251.7457,-10.0006,204.1736,6.4503
15.2507,-1251.7602,-9.9942,204.1864,6.4386
15.3507,-1251.7518,-9.9937,204.1681,6.4608
15.4713,-1251.7479,-9.9896,204.1537,6.4607
15.5515,-1251.7709,-9.9922,204.1738,6.4502
15.6532,-1251.7589,-10.0067,204.1642,6.4462
15.7523,-1251.7742,-9.9907,204.1462,6.4388
15.8517,-1251.7859,-9.9861,204.1803,6.4269
15.9543,-1251.7496,-9.9913,204.1118,6.4463
16.0527,-1251.7798,-10.0042,204.1654,6.4291
16.1538,-1251.7528,-9.9869,204.1624,6.4056
16.2510,-1251.7573,-9.9942,204.1565,6.4398
16.3533,-1251.7501,-10.0199,204.1615,6.4265
16.4536,-1251.7272,-9.9940,204.1338,6.4186
16.5562,-1251.7708,-9.9898,204.1903,6.4317
16.6530,-1251.7601,-9.9750,204.1765,6.4425
16.7539,-1251.7724,-9.9915,204.1532,6.4375
16.8581,-1251.7892,-9.9847,204.1948,6.4421
16.9569,-1251.7485,-9.9722,204.1583,6.4380
17.0542,-1251.7972,-9.9697,204.1987,6.4633
17.3312,-1251.7515,-10.0051,204.1421,6.4335
18.0214,-1251.7518,-9.9654,204.1599,6.4215
18.0754,-1251.7680,-9.9923,204.1556,6.4620
18.1259,-1251.7629,-9.9780,204.1862,6.4521
18.2293,-1251.7482,-9.9819,204.1952,6.4371
18.3743,-1251.7793,-9.9794,204.1948,6.4462
18.4304,-1251.7577,-9.9779,204.1550,6.4362
18.5318,-1251.7957,-9.9685,204.2054,6.4157
18.6564,-1251.7838,-9.9873,204.1755,6.4416
18.7563,-1251.7425,-9.9703,204.1471,6.3835
18.8488,-1251.7709,-9.9808,204.2037,6.4111
18.9264,-1251.7706,-9.9601,204.1973,6.4170
19.0268,-1251.7588,-9.9639,204.1741,6.4212
19.1273,-1251.7847,-9.9653,204.2175,6.4195
19.2703,-1251.7652,-9.9686,204.1747,6.4020
19.5442,-1251.7847,-9.9815,204.1764,6.4249
19.7484,-1251.7815,-10.0099,204.1775,6.4240
19.8534,-1251.7490,-9.9771,204.1262,6.4262
19.8924,-1251.7676,-9.9860,204.1561,6.4289
19.9365,-1251.7518,-9.9800,204.1337,6.4179
20.0614,-1251.7723,-9.9947,204.1631,6.4601
20.1239,-1251.7737,-10.0162,204.1847,6.4567
20.2295,-1251.7392,-9.9918,204.1251,6.4139
20.4295,-1251.7577,-9.9956,204.1685,6.4404
20.4707,-1251.7723,-9.9910,204.1819,6.4471
20.5207,-1251.7401,-9.9865,204.1392,6.4356
20.6265,-1251.7709,-9.9878,204.1633,6.4396
20.7524,-1251.7610,-9.9839,204.1636,6.3997
20.8618,-1251.7812,-9.9798,204.1807,6.4260
20.9380,-1251.7820,-9.9957,204.1724,6.4404
21.0358,-1251.7675,-9.9771,204.1543,6.4242
21.1568,-1251.7606,-9.9916,204.1400,6.4429
21.2561,-1251.7817,-9.9861,204.1394,6.4545
21.3567,-1251.7941,-10.0006,204.1674,6.4372
21.4290,-1251.7510,-10.0149,204.1333,6.4373
21.5264,-1251.7958,-10.1821,204.0229,6.1152
21.6280,-1251.7303,-9.9905,204.1187,6.3990
21.7268,-1251.7740,-9.9914,204.1761,6.4484
21.8289,-1251.7675,-9.9842,204.1450,6.4180
21.9301,-1251.7511,-10.0001,204.1475,6.4318
22.0302,-1251.7797,-9.9928,204.1553,6.4383
