time[s], wr_x[mm], wr_y[mm], x_heading, y_heading 
13.9921,1056.7096,-243.5023,-200.9887,-25.7360
14.0918,1056.6861,-243.5305,-201.0276,-25.6238
14.1949,1045.4871,-244.9286,-201.0653,-25.7336
14.2931,1029.3130,-247.1424,-200.9811,-25.0708
14.3933,1013.1943,-249.2614,-201.1946,-24.0908
14.4930,997.8630,-251.1285,-201.2618,-23.2787
14.5942,982.4973,-252.7286,-201.3697,-22.4580
14.6943,967.3112,-254.5161,-201.4640,-21.6438
14.7928,951.7303,-256.3649,-201.4589,-21.1592
14.8941,935.9594,-258.0202,-201.4668,-20.8769
15.0040,921.4668,-259.6372,-201.6306,-19.8110
15.0990,907.0544,-260.9946,-201.6308,-19.2405
15.1928,903.2079,-261.4234,-201.7322,-18.4066
15.2976,903.9007,-261.3583,-201.7148,-18.6664
15.3971,903.5645,-261.3733,-201.6929,-18.6333
15.4954,903.6157,-261.2991,-201.6886,-18.6633
15.5966,903.5690,-261.3245,-201.6876,-18.6590
15.6939,903.5795,-261.3301,-201.7053,-18.6657
15.7979,903.5808,-261.3588,-201.6346,-18.6209
15.8964,903.5581,-261.3487,-201.6896,-18.6566
15.9971,903.6400,-261.2633,-201.6912,-18.6648
16.0964,903.6092,-261.2962,-201.7040,-18.6543
16.2096,903.6727,-261.2264,-201.7023,-18.6554
16.2961,903.6620,-261.2377,-201.6861,-18.6598
16.3975,903.5390,-261.3667,-201.6966,-18.6352
16.4967,903.6065,-261.2986,-201.6904,-18.6692
16.5964,892.5656,-262.2467,-201.8219,-17.8234
16.6967,875.0937,-263.8582,-201.9463,-16.7774
16.7974,857.4485,-265.3415,-201.9564,-16.1015
16.8970,840.6071,-266.7220,-202.0367,-15.4101
17.0069,823.8354,-268.0644,-202.0513,-15.1911
17.1004,807.5576,-269.4429,-202.1074,-14.5120
17.2035,791.3831,-270.7335,-202.1530,-13.8600
17.3019,775.0360,-272.0159,-202.2067,-13.2129
17.3989,758.3668,-273.3878,-202.2821,-12.2930
17.5000,741.4669,-274.6115,-202.2913,-12.0118
17.5987,736.3465,-274.6414,-202.3116,-11.7078
17.6991,738.5594,-274.5173,-202.2620,-11.6670
17.8059,NaN,NaN,NaN,NaN
17.8359,738.5335,-274.4886,-201.2744,-11.5656
18.0041,738.5806,-274.4889,-201.2166,-11.5904
18.1020,738.0780,-274.5393,-202.3129,-11.7804
18.2000,738.1443,-274.4655,-202.2944,-11.7614
18.2999,738.0887,-274.5399,-202.2869,-11.7898
18.4005,738.1651,-274.4413,-202.2631,-11.7550
18.5001,738.1512,-274.4966,-202.2839,-11.7756
18.6111,738.0356,-274.5952,-202.2800,-11.7674
18.7038,738.1184,-274.4935,-202.2950,-11.7883
18.8035,738.0260,-274.6113,-202.2951,-11.7553
18.9058,737.9828,-274.6103,-202.2863,-11.7514
19.0041,738.1262,-274.5098,-202.2521,-11.7989
19.1014,738.0457,-274.6128,-202.2300,-11.7654
19.2128,738.1388,-274.4939,-202.2474,-11.7900
19.3040,731.2144,-275.3227,-202.8076,-12.2524
19.4027,718.0099,-276.1850,-203.2885,-12.1880
19.5022,704.3131,-277.1276,-203.6282,-11.8486
19.6029,691.7202,-276.8914,-202.3586,-9.4824
19.7032,679.0332,-277.6825,-202.4296,-8.4738
19.8038,665.9535,-278.1793,-202.4186,-8.0382
19.9039,652.7897,-279.2192,-202.6849,-7.3868
20.0037,639.9661,-279.5633,-202.6995,-6.8427
20.1074,626.1258,-279.0070,-204.8959,-3.8239
20.2044,625.3204,-280.3828,-194.8495,-20.9315
20.3070,622.0994,-279.3465,-193.9801,-29.8919
20.4049,615.1139,-280.0150,-194.0972,-28.9567
20.5045,603.3233,-281.4621,-194.0787,-28.5469
20.6048,586.8800,-281.0844,-201.5314,-24.1680
20.7051,574.4981,-283.3670,-201.2344,-24.1001
20.8078,562.6840,-284.6334,-201.2551,-23.4842
20.9075,550.5207,-286.2196,-201.0558,-22.7759
21.0058,537.7161,-287.9358,-200.7192,-22.3953
21.1061,525.2963,-289.5751,-201.1111,-22.1990
21.2069,513.6289,-290.6076,-201.5193,-22.5637
21.3108,502.0774,-291.7750,-201.5556,-21.8184
21.4098,490.4064,-293.0103,-201.6903,-21.4710
21.5069,478.6330,-294.3471,-201.5949,-20.8633
21.6072,466.6671,-295.6662,-201.6539,-19.8704
21.7079,454.8365,-296.8692,-201.6480,-19.8512
21.8129,449.6110,-296.0675,-200.0286,-30.3588
21.9118,448.3710,-294.3685,-197.5735,-42.9928
22.0089,441.9984,-295.5676,-197.8622,-42.9149
22.1088,434.6204,-299.6014,-205.0650,-39.7406
22.2181,419.5415,-300.7393,-198.3185,-41.8813
22.3180,407.6564,-303.4619,-198.3205,-41.4983
22.4135,396.2771,-305.9724,-198.4613,-41.1509
22.5105,385.2058,-308.1562,-198.5325,-40.8501
22.6147,373.7178,-310.4436,-198.5139,-40.6646
22.7133,362.1584,-312.9170,-198.6164,-40.1917
22.8108,350.9396,-315.3158,-198.7706,-39.4169
22.9108,339.7775,-317.7605,-198.9050,-38.9176
23.0104,328.5077,-320.2020,-198.8711,-38.7607
23.1172,317.1516,-322.5522,-198.8887,-38.8102
23.2157,306.2847,-324.7622,-198.9080,-38.6584
23.3179,295.5864,-326.5907,-198.9994,-38.4038
23.4168,284.9514,-328.6210,-199.0364,-37.9408
23.5147,274.1111,-330.8017,-199.1063,-37.5538
23.6131,262.9130,-332.9489,-199.2760,-36.9339
23.7124,257.5541,-332.5959,-197.1225,-47.2187
23.8191,255.3932,-331.0978,-193.8032,-59.1490
23.9187,250.2788,-332.0916,-193.4724,-60.3759
24.0130,247.0901,-332.9993,-193.4546,-60.2022
24.1135,248.7166,-332.4430,-193.6205,-59.9454
24.2136,248.4940,-332.5378,-193.6060,-59.9384
24.3138,248.5489,-332.4857,-193.6441,-59.9281
24.4141,248.5280,-332.5098,-193.5918,-59.9375
24.5140,248.4449,-332.5834,-193.6262,-59.9295
24.6150,248.4704,-332.5590,-193.6260,-59.9329
24.7149,248.3870,-332.6390,-193.6201,-59.9468
24.8199,248.3711,-332.6436,-193.6258,-59.9229
24.9180,248.4601,-332.5670,-193.6149,-59.9414
25.0158,248.4845,-332.5419,-193.6356,-59.9416
25.1190,248.5261,-332.4907,-193.6214,-59.9495
25.2198,248.5814,-332.4263,-193.6350,-59.9250
25.3180,248.5610,-332.4623,-193.6273,-59.9349
25.4200,242.1252,-334.5644,-193.5709,-59.9116
25.5253,228.9010,-338.9109,-193.8185,-59.3107
25.6174,214.6054,-343.4926,-193.9748,-58.5620
25.7263,200.3410,-347.8566,-194.1557,-58.0850
25.8214,186.7793,-352.2387,-194.3030,-57.6888
25.9230,173.5101,-356.3802,-194.5682,-56.6995
26.0209,159.9539,-359.9535,-194.5291,-56.9380
26.1189,146.8240,-364.0375,-194.6857,-56.2617
26.2244,133.8894,-367.7699,-194.9908,-55.3706
26.3228,126.2119,-368.7452,-192.0006,-64.8435
26.4194,122.9147,-368.0437,-187.9324,-75.8460
26.5187,116.9060,-370.0067,-187.7028,-76.4005
26.6197,105.8724,-374.9664,-188.0137,-75.6660
26.7191,92.2992,-380.5130,-188.1639,-75.2268
26.8204,79.4212,-385.3418,-188.3584,-74.7991
26.9212,67.0539,-390.4450,-188.6233,-73.9011
27.0247,59.9436,-391.2648,-184.5587,-83.5146
27.1256,57.3245,-390.6359,-179.0984,-94.8348
27.2280,54.7619,-389.5996,-173.0369,-105.5001
27.3319,50.2599,-391.8643,-172.0352,-107.1150
27.4272,41.4351,-397.3450,-172.5541,-106.1083
27.5235,29.6056,-404.8086,-172.5923,-105.3999
27.6248,17.9527,-411.7508,-172.3978,-104.6972
27.7242,6.7014,-418.6053,-172.7077,-104.1422
27.8257,-4.0712,-425.0504,-172.9699,-103.7964
27.9257,-10.6059,-428.8754,-173.4965,-103.0415
28.0291,-8.7351,-427.9668,-173.3375,-102.9983
28.1264,-8.8244,-428.0355,-173.3733,-103.1277
28.2287,-7.4463,-428.2819,-166.1875,-110.8731
28.3248,-8.8629,-426.8216,-158.1841,-122.2755
28.3342,-13.3023,-429.0675,-156.2177,-126.4861
28.5271,-23.9128,-435.4216,-159.7729,-123.2618
28.6246,-32.1660,-439.8715,-150.3589,-134.3493
28.7360,-37.5946,-438.5705,-131.1286,-153.2970
28.8285,-42.0766,-436.6909,-109.5239,-169.4577
28.9319,-46.4841,-434.6846,-85.3716,-183.3102
29.0283,-48.9639,-434.7024,-76.1717,-187.2852
29.1307,-48.7903,-434.5248,-75.5856,-187.0406
29.2272,-48.8743,-434.2893,-65.9660,-190.6297
29.3289,-51.3749,-434.0690,-45.4103,-196.9616
29.4269,-54.8227,-433.5068,-21.8868,-200.9646
29.5254,-58.7058,-433.7651,1.5869,-202.2124
29.6275,-62.4502,-434.5727,24.1143,-200.6688
29.7278,-65.8932,-435.6853,44.4695,-197.2650
29.8279,-69.0289,-437.5777,63.8635,-191.9977
29.9278,-72.0454,-439.4833,81.6584,-185.1540
30.0278,-74.2334,-441.3360,96.9148,-177.8575
30.1323,-76.5441,-443.8032,112.1447,-168.7278
30.1339,-74.8063,-448.3486,117.3177,-165.0298
30.3306,-67.5516,-459.0213,115.8432,-166.0663
30.4290,-61.8652,-468.7015,130.5769,-154.7535
30.5289,-63.4428,-475.3540,153.4091,-131.9670
30.6362,-64.6633,-479.3679,166.3384,-115.2746
30.7325,-65.6403,-482.8240,176.0342,-99.4629
30.8298,-66.2310,-486.0639,183.5649,-84.7858
30.9288,-66.5911,-489.2362,189.5093,-69.9254
31.0453,-66.5931,-492.0141,193.5794,-57.0488
31.1428,-63.6899,-493.4440,195.4667,-52.0533
31.2639,-54.9665,-496.1910,194.5004,-53.8529
31.3630,-45.3922,-498.9561,194.4122,-54.1312
31.4611,-35.4781,-501.6292,194.4099,-54.7220
31.5601,-25.6721,-504.2446,194.2407,-55.3081
31.6590,-16.8715,-506.9572,195.0026,-52.3532
31.7577,-14.9488,-509.2013,197.7461,-41.0270
31.8567,-12.1514,-511.8191,199.3985,-30.7243
31.9567,-9.5473,-513.9375,200.7021,-21.0975
32.0570,-6.5488,-516.1230,201.3567,-11.3736
32.1574,-3.8261,-518.1914,201.9687,-1.2952
32.1591,0.2328,-519.1112,201.5642,5.0394
32.3737,11.2381,-518.9912,201.6325,3.0373
32.4789,23.4271,-518.8540,202.0716,2.5007
32.5799,33.9146,-518.8061,202.1108,2.8762
32.6812,36.7198,-520.1000,201.4828,14.1938
32.7825,39.2207,-521.4957,200.2827,23.9238
32.8838,42.1768,-522.5409,199.3113,31.1474
32.9854,49.5995,-521.4338,199.8360,29.0424
33.0869,59.2380,-519.9406,199.9023,28.1737
33.1889,68.8210,-518.4741,199.7440,27.6518
33.2912,78.3400,-517.1425,199.8619,27.1156
33.3930,88.1338,-515.7077,199.9692,26.5362
33.4955,97.5501,-514.6313,200.6047,26.6553
33.5982,107.6197,-513.2510,200.7057,25.9930
33.7014,117.6621,-512.0611,200.8171,25.8557
33.8045,127.6154,-510.7957,200.9483,25.6973
33.9113,137.8849,-509.3552,200.9077,25.5846
34.0154,147.6168,-508.0381,201.0651,25.2797
34.1190,157.1470,-506.8008,201.0606,24.6991
34.2291,166.7199,-505.6878,201.1178,24.1774
34.3352,185.7147,-503.2502,201.1826,23.5358
34.4403,195.3768,-502.0374,201.2547,23.1822
34.5455,205.2604,-500.8727,201.3024,22.9101
34.6509,215.1012,-499.6058,201.3334,22.7139
34.7566,224.7434,-498.5376,201.3393,22.7021
34.8675,234.3824,-497.4288,201.4012,22.4935
34.9767,244.2978,-496.2299,201.4428,21.9487
35.0830,254.2016,-495.1054,201.5199,21.3356
35.1968,264.1085,-494.0319,201.5927,20.9134
35.3258,274.0048,-493.1334,201.5354,20.5589
35.4334,293.5133,-490.9173,201.6639,19.5041
35.5424,303.2520,-489.7555,201.6753,19.0548
35.6515,313.0804,-488.7021,201.7368,18.7996
35.7641,323.0677,-487.7659,201.7715,18.6294
35.8753,332.7734,-487.0076,201.7708,18.7256
35.9845,343.1060,-485.8630,201.7663,18.8062
36.0927,352.9400,-484.8940,201.7764,18.3022
36.2012,362.6542,-484.0311,201.8101,17.6617
36.3110,372.4124,-483.1118,201.9353,17.0915
36.4218,382.0673,-482.2290,201.9347,16.8157
36.5310,391.6777,-481.3328,201.9579,16.5883
36.6417,411.1477,-479.5409,201.9969,15.9986
36.7515,421.0151,-478.7557,202.0470,15.6846
36.8627,430.6947,-477.9810,202.0118,15.7408
36.9739,440.4680,-477.2797,202.0287,15.3247
37.0882,450.5057,-476.3676,202.1200,14.9406
37.2490,463.5593,-476.6925,200.9333,26.4032
37.3642,466.8782,-478.1772,199.3572,36.2864
37.4758,470.0122,-478.9371,197.9858,43.2160
37.5874,478.0653,-477.1508,198.2999,41.4715
37.6992,487.3396,-475.2286,198.4873,40.8730
37.8117,497.0167,-473.2360,198.6025,40.3460
37.9241,506.7776,-471.3307,198.6401,40.1358
38.0368,526.2659,-467.2862,198.8593,39.0769
38.1494,535.6951,-465.2613,198.9015,38.5864
38.2630,545.4418,-463.2389,198.9302,38.3590
38.3849,555.6914,-461.2018,198.9563,38.4296
38.5028,565.5369,-459.2678,199.0386,38.1227
38.6188,574.9046,-457.4524,199.0740,37.6364
38.7320,584.3976,-455.5678,199.1597,37.1109
38.8461,603.3113,-451.9806,199.3091,36.5042
38.9607,612.7470,-450.1279,199.3986,36.0060
39.0757,622.1204,-448.4669,199.4301,35.7375
39.1902,631.4981,-446.6874,199.5887,35.3383
39.3049,640.8699,-445.0434,199.6038,35.2803
39.4269,650.3553,-443.3134,199.5953,34.8916
39.5428,669.6639,-439.7028,199.7339,33.9652
39.6588,679.3187,-438.1151,199.8121,33.7628
39.7748,688.7974,-436.5818,199.9249,33.4828
39.8908,698.1121,-434.9502,200.0018,32.8050
40.0074,707.6308,-433.4426,200.0535,32.2813
40.1321,717.2909,-431.7791,200.1065,32.0617
40.2509,736.5699,-428.3490,200.2870,31.2705
40.3767,746.7196,-426.5228,200.2433,31.1714
40.4937,757.1368,-424.9317,200.1913,31.3192
40.6112,767.2456,-423.3736,200.1837,31.2499
40.7286,777.0342,-421.8285,200.2887,30.6284
40.8469,796.4610,-418.7747,200.3909,29.7804
40.9651,806.1456,-417.2052,200.4503,29.5375
41.0839,815.8940,-415.5411,200.5209,29.2838
41.2021,825.6093,-414.0302,200.5621,28.9038
41.3207,835.2078,-412.5265,200.6169,28.6092
41.4402,854.3304,-409.8720,200.6283,28.3203
41.5597,860.9829,-409.6755,199.5866,35.0120
41.6799,863.3653,-411.0747,197.3089,46.1402
41.8003,864.8410,-412.8416,194.4338,57.2166
41.9205,872.4940,-410.7588,194.9641,55.2858
42.0505,890.9581,-405.4336,195.0885,54.8199
42.1712,900.4532,-402.8251,195.2042,54.3117
42.2920,909.6253,-400.3050,195.3417,53.8257
42.4220,918.9019,-397.7151,195.5322,53.1367
42.5433,937.3009,-392.7258,195.8477,51.9491
42.6649,946.7398,-390.0477,196.0297,51.1594
42.7868,956.3533,-387.2958,196.1672,50.5741
42.9123,966.4021,-384.5175,196.3629,50.1036
43.0393,985.7010,-379.7590,196.3929,49.6862
43.1649,994.9973,-377.3618,196.4660,49.4420
43.2887,1004.4982,-374.7976,196.5475,49.1019
43.4185,1014.0128,-372.3080,196.7030,48.4878
43.5459,1032.9904,-367.6512,196.8353,48.0197
43.6697,1042.6378,-365.3368,197.0015,47.6382
43.7943,1052.1316,-362.8654,197.0593,47.2614
43.9205,1061.7775,-360.3979,197.2180,46.6501
44.0464,1081.0354,-355.8665,197.3769,45.7712
44.1705,1090.6855,-353.5868,197.4554,45.4391
44.2955,1100.1241,-351.5913,197.5700,45.1362
44.6021,1128.4693,-344.8001,197.8033,43.9537
44.9059,1156.9083,-338.1562,198.0223,43.2987
45.0653,1176.0049,-333.9457,198.0192,42.7770
45.2821,1185.7218,-333.6515,193.9077,58.5986
45.4368,1187.0761,-338.1158,184.5448,83.5129
45.6087,1190.0939,-337.7290,182.7664,87.2824
45.8209,1206.1603,-330.1780,183.1973,86.3954
45.9891,1223.3759,-322.0307,183.5026,85.6832
46.1178,1231.7868,-317.8714,183.9337,84.7348
46.2695,1248.9672,-309.8156,184.4961,83.6363
46.3984,1257.9655,-305.7733,184.7002,83.1555
46.5261,1266.7596,-301.8902,184.8075,82.8634
46.6545,1284.4704,-293.9981,185.2467,81.9164
46.7838,1293.6333,-289.8639,185.4485,81.4252
46.9131,1302.5927,-285.8530,185.6908,80.7780
47.0509,1320.7951,-278.0021,186.1085,79.9918
47.1855,1330.1826,-274.0618,186.1796,79.7209
47.3358,1348.5536,-266.1325,186.6952,78.5609
47.4695,1357.8708,-262.2343,186.7523,78.1826
47.6007,1367.0365,-258.1971,187.0588,77.6481
47.7314,1376.4586,-253.8882,187.1730,77.2319
47.8624,1394.3015,-246.6730,187.3361,76.8492
47.9942,1403.3815,-243.0709,187.3964,76.6663
48.1251,1412.4124,-239.4516,187.4490,76.5166
48.2564,1430.5250,-231.7756,187.9976,75.2545
48.3893,1439.7326,-227.9335,188.0875,74.9602
48.5249,1448.9159,-224.3249,188.1501,74.7498
48.6600,1466.3701,-217.1967,188.4470,74.0762
48.7918,1475.2819,-213.6095,188.5625,73.7024
48.9241,1484.4501,-210.0824,188.7365,73.3438
49.0662,1502.7135,-203.0300,188.8962,72.7380
49.1993,1511.7060,-199.6339,189.0717,72.4308
49.3510,1529.4429,-192.9536,189.4507,71.4463
49.4848,1538.3002,-189.4770,189.7098,70.7572
49.6192,1547.2346,-185.9624,189.8831,70.3361
49.7540,1562.3461,-181.2408,186.9279,77.7526
49.8880,1565.3097,-181.4282,183.3325,85.9599
50.0233,1568.2776,-181.3674,180.0507,92.5897
50.1708,1582.5685,-174.0608,181.3450,90.0304
50.3059,1590.8445,-169.9823,181.6040,89.5031
50.4413,1608.1210,-161.7004,181.9664,88.8462
50.5764,1617.0686,-157.2930,182.0806,88.4383
50.7127,1626.0114,-152.8884,182.3572,87.9852
50.8573,1643.9602,-143.8058,182.5769,86.5670
51.1418,1657.2964,-140.6381,171.5945,106.5712
51.3389,1663.3362,-140.3440,162.1493,121.1043
51.5057,1667.4445,-138.1753,160.3430,123.5423
51.6778,1682.5165,-126.8678,161.5834,121.8794
51.8433,1698.5006,-114.7622,162.1299,121.0965
51.9829,1706.5518,-108.7500,162.5328,120.5869
52.1198,1714.5218,-102.9000,162.8583,120.1527
52.2649,1730.8209,-90.9137,163.2686,119.6024
52.4087,1738.7553,-84.9660,163.5978,119.1655
52.5471,1752.0626,-77.1237,156.8490,127.8583
52.6860,1755.5735,-76.9702,149.3136,136.5809
52.8350,1762.4807,-75.8287,134.2328,151.4010
52.9819,1765.5343,-74.7335,127.4795,157.1862
