time[s], wr_x[mm], wr_y[mm], x_heading, y_heading 
11.4951,-457.7243,-446.2046,193.3831,-59.2456
11.5971,-455.2973,-448.1875,195.3241,-52.8571
11.6962,-447.6488,-450.2641,194.5989,-55.4675
11.7952,-437.2683,-453.3383,194.1904,-56.7269
11.8973,-427.2183,-456.3644,194.0764,-57.3411
11.9965,-417.3630,-459.3137,193.9149,-57.7130
12.0957,-407.6123,-462.2491,193.7433,-58.1160
12.1997,-397.4900,-465.2116,193.6551,-58.6607
12.2976,-387.5895,-467.9801,193.6164,-58.8839
12.3993,-377.9748,-470.8284,193.6080,-58.9339
12.4983,-368.5618,-473.8123,193.5830,-58.9968
12.5987,-359.2508,-477.0717,193.7050,-58.6656
12.6975,-356.2969,-479.4513,196.6322,-47.5564
12.7986,-354.9310,-481.4293,199.0668,-36.4607
12.8987,-347.4408,-482.9415,198.7532,-38.2567
12.9983,-337.8730,-484.8059,198.6313,-38.4895
13.0991,-328.1808,-486.5970,198.5930,-39.0214
13.1992,-318.6302,-488.4182,198.5061,-39.2183
13.2986,-308.8496,-490.0877,198.3763,-39.7671
13.3990,-298.9641,-491.9041,198.4016,-40.0204
13.4993,-289.5291,-493.9220,198.3691,-40.1200
13.5989,-286.9848,-496.1452,200.4335,-28.1129
13.7023,-286.1153,-498.9456,201.8410,-14.6754
13.7992,-278.8177,-499.6375,201.7557,-16.4966
13.9011,-268.4390,-500.3297,201.6442,-17.0280
13.9996,-258.0024,-501.0953,201.5812,-17.5901
14.1002,-247.5439,-501.9750,201.6201,-17.8095
14.2036,-243.6218,-503.5073,202.2407,-7.0723
14.3032,-241.1826,-505.1785,202.3704,3.3611
14.3420,-234.8677,-505.3714,202.3908,4.8425
14.5075,-222.6150,-505.1182,202.3560,2.7314
14.6019,-210.8590,-505.2021,202.3767,1.8765
14.7023,-200.3270,-505.1324,202.3426,1.4749
14.8010,-189.7917,-505.0438,202.3283,1.1203
14.9023,-179.1136,-504.8898,202.3494,0.5065
15.0019,-168.5015,-504.7903,202.3101,0.1830
15.1045,-157.6921,-504.6205,202.3476,-0.1908
15.1418,-147.2698,-504.5610,202.3068,-0.4668
15.3047,-137.2143,-504.4826,202.3457,-0.6299
15.4011,-127.6037,-504.7697,202.1380,-1.6343
15.5054,-117.6394,-504.6475,202.2155,-2.3578
15.6019,-107.8129,-504.5317,202.3179,-3.1065
15.6422,-97.5285,-504.8343,202.3480,-3.1743
15.8053,-87.1833,-505.0523,202.4092,-3.1945
15.9033,-77.0171,-505.1210,202.3190,-3.5471
16.0047,-67.3023,-505.1820,202.4273,-4.6182
16.1054,-57.6269,-505.1289,202.3850,-5.4470
16.2035,-47.7382,-505.4108,202.3863,-5.6674
16.3098,-37.8668,-505.6008,202.4136,-6.0708
16.4059,-27.7512,-505.8625,202.4303,-6.5792
16.4423,-17.8389,-506.1936,202.3777,-7.0853
16.6056,-7.8816,-506.5822,202.4226,-7.6710
16.7045,-4.0950,-508.1187,202.4104,2.9280
16.8037,-1.4109,-509.7042,202.0242,12.1588
16.9045,6.0845,-509.3393,202.0894,10.7394
17.0050,16.1567,-508.9061,202.2412,10.0928
17.1048,26.5563,-508.4176,202.3750,9.5272
17.2041,37.0530,-507.8263,202.3786,9.0553
17.3060,47.3359,-507.1780,202.3930,8.7779
17.4057,57.3652,-506.5487,202.3928,8.7982
17.5069,66.8021,-506.1367,202.3710,8.0707
17.6099,76.2359,-505.9683,202.4605,7.8137
17.7094,86.1613,-505.4925,202.4325,7.4380
17.8071,96.0878,-505.1508,202.4257,6.9924
17.9074,106.2645,-504.5813,202.4418,6.4874
18.0072,116.1170,-504.2735,202.5330,5.9301
18.1097,126.0997,-504.0756,202.5189,5.7177
18.2068,136.1288,-503.7627,202.5418,5.4899
18.3073,139.6964,-505.3102,201.8421,17.1371
18.4135,141.1530,-506.8356,200.5929,28.6465
18.5139,147.6378,-506.3854,200.6494,28.2490
18.6096,157.1529,-505.2395,200.6781,27.7729
18.7089,167.0127,-503.7479,200.7476,26.9374
18.8086,176.8137,-502.3480,200.8804,26.3941
18.9169,186.4991,-500.9980,200.9283,26.0859
19.0117,196.5182,-499.5230,200.9630,25.5872
19.1122,206.3052,-498.3006,201.0794,25.0341
19.2119,216.3572,-496.9927,201.0992,24.8358
19.3119,226.4450,-495.8735,201.0963,24.5257
19.4159,236.2968,-494.6891,201.1892,23.9386
19.5146,246.4549,-493.3443,201.2404,23.7601
19.6149,256.2697,-491.9852,201.2400,23.5936
19.7144,266.2175,-490.6029,201.2623,23.6873
19.8107,276.0932,-489.3249,201.2374,23.3915
19.9113,285.5714,-488.2631,201.3338,22.9805
20.0105,295.2472,-487.1868,201.3927,22.5448
20.1147,305.1415,-486.1006,201.4038,22.1920
20.2110,314.9134,-484.9570,201.4895,21.7061
20.3132,324.8070,-483.7900,201.5544,21.2239
20.4132,334.5808,-482.5850,201.5929,20.4092
20.5135,344.3444,-481.5945,201.6187,20.2766
20.6133,353.8931,-480.6763,201.6124,20.1225
20.7134,363.5576,-479.6734,201.6452,19.8887
20.8125,373.3653,-478.5323,201.7374,19.1287
20.9147,383.3254,-477.3216,201.8051,18.6251
21.0140,393.3456,-476.3507,201.7889,18.0239
21.1133,403.3153,-475.4337,201.8749,17.6478
21.2137,413.3236,-474.5569,201.8683,17.2458
21.3137,423.0752,-473.8044,201.9102,16.9769
21.4151,432.9751,-472.9655,201.9878,16.4478
21.5215,442.9417,-472.0480,201.9701,16.0771
21.6198,453.1912,-471.1775,202.0160,15.6937
21.7154,463.5144,-470.0894,202.0197,15.4205
21.8157,473.5345,-469.2035,202.0463,15.4228
21.9156,478.0482,-470.2867,200.9502,25.7848
22.0156,481.1122,-471.7711,199.3925,36.0161
22.1159,487.0838,-470.8382,199.3945,35.8107
22.2165,496.2289,-469.2458,199.5137,35.5393
22.3177,505.9648,-467.7085,199.5880,35.1534
22.4172,515.6798,-466.0426,199.6465,34.6497
22.5224,525.3195,-464.3620,199.7210,34.1601
22.6213,535.2259,-462.6117,199.8517,33.4358
22.7232,545.0212,-460.6764,199.9171,32.9049
22.8210,554.7638,-458.7633,199.9780,32.5244
22.9182,564.1285,-457.3404,200.0824,32.0334
23.0179,573.9340,-455.8789,200.1421,31.7155
23.1180,583.8242,-454.3091,200.2568,31.3863
23.2185,593.5468,-452.7937,200.2337,30.8268
23.3206,603.5107,-451.1137,200.3254,30.5027
23.4203,613.2543,-449.6412,200.4453,29.7089
23.5208,622.8886,-448.1165,200.5084,29.3038
23.6200,632.6345,-446.5592,200.6102,28.6927
23.7250,642.2104,-445.2119,200.7000,28.1321
23.8243,651.8663,-443.8299,200.7483,27.7455
23.9224,661.6629,-442.2979,200.7575,27.4561
24.0240,671.6877,-440.9069,200.7861,27.4850
24.1205,681.7863,-439.3977,200.7427,27.7453
24.2208,691.3035,-438.1079,200.7848,27.2280
24.3210,700.6865,-436.7402,200.8873,26.5873
24.4214,710.1296,-435.3202,201.0024,26.0214
24.5462,719.5875,-434.1257,200.9952,25.7596
24.6327,729.3116,-432.7671,201.0905,25.3354
24.7270,739.3775,-431.3740,201.1107,24.8492
24.8238,749.3428,-430.0747,201.1409,24.4127
24.9233,755.4009,-429.9942,200.1234,31.7801
25.0287,758.6700,-431.2532,198.3198,41.7571
25.1303,764.6615,-430.3302,198.1194,42.4793
25.2244,773.8757,-428.2654,198.2517,41.8810
25.3243,783.8493,-426.0800,198.3043,41.3610
25.4247,794.1469,-424.0466,198.3384,41.1472
25.5251,804.2871,-422.0088,198.3805,41.0666
