time[s], wr_x[mm], wr_y[mm], x_heading, y_heading 
11.3478,689.5948,-492.1013,137.4846,148.6976
11.4645,689.5326,-492.1434,137.4996,148.7209
11.5480,689.5518,-492.1099,137.4849,148.7068
11.6488,689.4694,-492.2285,137.5020,148.7227
11.7547,689.5637,-492.1280,137.5007,148.7192
11.8502,689.5345,-492.1771,137.5228,148.7170
11.9488,689.5018,-492.1958,137.5053,148.7283
12.0489,689.5251,-492.1872,137.4966,148.7175
12.1497,689.5595,-492.1380,137.4747,148.7166
12.2491,689.5292,-492.1755,137.4869,148.7343
12.3505,689.5758,-492.1351,137.4955,148.7167
12.4737,689.5262,-492.1796,137.5181,148.7114
12.5557,689.5179,-492.2100,137.5040,148.7256
12.6501,689.4956,-492.2150,137.5107,148.7316
12.7521,689.4789,-492.2264,137.5095,148.7245
12.8519,689.5722,-492.1430,137.4935,148.7107
12.9510,689.5992,-492.1151,137.4932,148.7155
13.0524,689.6252,-492.0660,137.4872,148.7064
13.1524,689.6382,-492.0512,137.4879,148.7074
13.2508,689.5486,-492.1539,137.5038,148.7248
13.3615,689.5435,-492.1495,137.5043,148.7256
13.4499,689.5628,-492.0990,137.4932,148.7141
13.5599,689.5084,-492.1885,137.4918,148.7361
13.6531,689.5611,-492.1310,137.4821,148.7026
13.7510,689.6041,-492.0864,137.4939,148.7157
13.8528,689.6217,-492.0893,137.5021,148.6966
13.9513,689.6265,-492.0900,137.4938,148.7167
14.0532,689.5897,-492.1491,137.4909,148.7077
14.1550,689.5060,-492.2202,137.5121,148.7083
14.2518,689.5854,-492.1274,137.5200,148.7177
14.3521,689.4846,-492.2467,137.5157,148.7095
14.4572,689.4553,-492.2256,137.5170,148.7193
14.5553,689.5308,-492.1698,137.4985,148.7166
14.6536,689.5863,-492.1176,137.5071,148.7123
14.7590,689.6464,-492.0239,137.4874,148.7128
14.8561,689.6534,-492.0390,137.4809,148.6976
14.9535,689.5309,-492.1616,137.4949,148.7130
15.0628,689.5284,-492.1248,137.5010,148.7221
15.1558,689.5232,-492.1759,137.4858,148.7265
15.2548,689.5734,-492.1257,137.4955,148.7128
15.3603,689.6923,-491.9925,137.4856,148.7112
15.4865,689.4923,-492.2086,137.4960,148.7175
15.5717,689.5716,-492.1095,137.4965,148.7242
15.6591,689.5049,-492.2120,137.4913,148.7045
15.7571,689.4908,-492.2317,137.5178,148.7154
15.8571,689.5199,-492.1770,137.5196,148.7209
15.9578,689.4580,-492.2517,137.5124,148.7350
16.0584,689.5473,-492.1508,137.5042,148.7276
16.1595,689.6338,-492.0691,137.4824,148.6940
16.2592,689.5437,-492.1685,137.5162,148.7422
16.3586,689.5519,-492.1290,137.5032,148.7252
16.4578,689.5376,-492.1592,137.5023,148.7264
16.5713,689.5819,-492.0865,137.4890,148.7058
16.6573,689.6619,-492.0194,137.4701,148.7142
16.7570,689.6279,-492.0617,137.4769,148.6921
16.8577,689.5564,-492.1164,137.4922,148.7137
16.9579,689.5586,-492.1213,137.4824,148.7274
17.0584,689.6223,-492.0796,137.5033,148.7015
17.1583,689.5861,-492.1044,137.5078,148.6987
17.2593,689.6071,-492.0676,137.4682,148.7097
17.3588,689.5960,-492.0960,137.4859,148.7050
17.4605,689.6186,-492.0887,137.4925,148.6859
17.5618,689.5922,-492.1163,137.5012,148.7217
17.6660,689.5517,-492.1425,137.5051,148.7301
17.7646,689.5701,-492.1351,137.5120,148.7070
17.8600,689.5588,-492.1585,137.4890,148.7033
17.9597,689.5813,-492.1127,137.5026,148.7008
18.0605,689.5813,-492.1238,137.4838,148.7308
18.1633,689.5073,-492.2057,137.5153,148.7096
18.2608,689.5644,-492.1376,137.4960,148.7201
18.3608,689.5630,-492.1345,137.4999,148.7217
18.5019,689.5613,-492.1452,137.4775,148.7500
18.5802,689.6101,-492.0660,137.4763,148.7244
18.6656,689.5744,-492.1315,137.4958,148.7114
18.7635,689.5976,-492.0862,137.4971,148.6882
18.8631,689.6422,-492.0361,137.4741,148.7220
18.9637,689.6373,-492.0322,137.5096,148.7081
19.0635,689.6678,-491.9983,137.4762,148.7237
19.1639,689.6665,-492.0169,137.4775,148.6954
19.2638,689.5380,-492.1175,137.5339,148.7319
19.3650,689.6490,-491.9980,137.6536,148.8383
19.4638,689.6148,-492.1041,137.4928,148.6847
19.5740,689.6662,-492.0191,137.4923,148.7146
19.6645,689.6585,-492.0243,137.4828,148.7057
19.7639,689.6358,-492.0775,137.4963,148.6919
19.8644,689.5726,-492.1283,137.4934,148.7151
19.9643,689.6811,-492.0095,137.4902,148.7126
20.0650,689.6385,-492.0769,137.5011,148.6995
20.1679,689.6446,-492.0445,137.4815,148.7016
20.2693,689.5856,-492.1261,137.4663,148.7047
20.3684,689.5313,-492.1519,137.4951,148.7139
20.4658,689.6141,-492.0771,137.4988,148.7286
20.5657,689.5811,-492.1145,137.4955,148.7180
20.6661,689.6050,-492.0742,137.4743,148.6931
20.7672,689.6265,-492.0331,137.4827,148.7036
20.8666,689.6639,-492.0133,137.4663,148.7138
20.9697,689.7061,-491.9949,137.4715,148.7168
21.0682,689.6847,-492.0078,137.4689,148.6849
21.1680,689.5994,-492.0699,137.4699,148.7152
21.2749,689.6685,-492.0300,137.4918,148.6855
21.3713,689.5774,-492.1245,137.4988,148.7187
21.5059,689.5169,-492.1859,137.5010,148.7180
21.5860,689.5125,-492.1914,137.5020,148.7235
21.6704,689.5345,-492.1704,137.5060,148.7243
21.7702,689.5537,-492.1304,137.5034,148.7313
21.8700,689.5688,-492.1205,137.5070,148.7357
21.9702,689.5975,-492.1110,137.5067,148.7061
22.1057,689.6104,-492.0837,137.4868,148.7081
22.4818,689.6154,-492.0751,137.4890,148.7122
24.0855,689.5305,-492.1039,137.4951,148.7188
24.1915,689.4845,-492.1739,137.5165,148.7440
24.2716,689.5104,-492.1327,137.4991,148.7235
24.3518,689.5259,-492.1426,137.5068,148.7061
24.4333,689.5244,-492.1490,137.5041,148.7277
24.5326,689.5478,-492.0885,137.4964,148.7265
24.6163,689.6137,-492.0296,137.4850,148.7101
24.6999,689.4996,-492.1301,137.5109,148.7119
24.7837,689.5199,-492.1275,137.4999,148.7237
24.8738,689.4799,-492.1591,137.5001,148.7512
24.9733,689.4742,-492.1699,137.4998,148.7467
25.0798,689.5371,-492.1223,137.5074,148.7310
25.1802,689.4945,-492.1691,137.4934,148.7441
25.2811,689.5517,-492.0864,137.4963,148.6956
25.3774,689.5350,-492.1183,137.5026,148.7209
25.4788,689.5105,-492.1488,137.5045,148.7276
25.5748,689.5659,-492.0802,137.4969,148.7224
25.6792,689.4939,-492.1686,137.5134,148.7378
25.7781,689.4872,-492.1639,137.5085,148.7397
25.8753,689.4870,-492.1506,137.5306,148.7348
25.9812,689.4710,-492.1691,137.5058,148.7597
26.0793,689.5433,-492.0821,137.4797,148.7306
26.1755,689.5016,-492.1263,137.5108,148.7359
26.2763,689.4569,-492.1828,137.5148,148.7421
26.3756,689.4802,-492.1689,137.5057,148.7264
26.4771,689.4402,-492.2291,137.5144,148.7416
26.5780,689.4019,-492.2635,137.5071,148.7357
26.6827,689.4614,-492.1917,137.5117,148.7417
26.7816,689.5166,-492.1478,137.5028,148.7263
26.8785,689.5518,-492.0624,137.5042,148.7260
26.9779,689.6058,-491.9933,137.4802,148.7252
27.0849,689.5939,-492.0583,137.4807,148.7243
27.1790,689.5515,-492.0767,137.5016,148.7301
27.2829,689.5423,-492.0947,137.4982,148.7209
27.3805,689.4860,-492.1628,137.5022,148.7502
27.5221,689.5504,-492.1093,137.5161,148.7208
27.6190,689.5782,-492.0845,137.5086,148.7111
27.7109,689.5293,-492.1145,137.5016,148.7283
27.8032,689.5320,-492.1078,137.4827,148.7056
27.8945,689.4906,-492.1360,137.5259,148.7315
27.9857,689.5140,-492.0984,137.4988,148.7267
28.0829,689.4935,-492.1484,137.5105,148.7300
28.1846,689.4773,-492.1545,137.4966,148.7180
28.2891,689.5382,-492.0997,137.4836,148.7067
28.3821,689.4968,-492.1614,137.4932,148.7166
28.4931,689.4676,-492.1710,137.5041,148.7335
28.5896,689.5334,-492.1202,137.4969,148.7197
28.6850,689.4208,-492.2642,137.4991,148.7448
28.7849,689.5324,-492.0742,137.5006,148.7025
28.8902,689.5691,-492.0765,137.4915,148.7089
28.9863,689.4982,-492.1408,137.5112,148.7374
29.0837,689.5815,-492.0608,137.4899,148.7141
29.1839,689.5216,-492.1394,137.5089,148.7319
29.2840,689.5158,-492.1153,137.4719,148.7171
29.3842,689.5174,-492.1278,137.4954,148.7182
29.4841,689.5008,-492.1440,137.5031,148.7517
29.5843,689.4922,-492.1314,137.5109,148.7117
29.6839,689.5287,-492.1444,137.4965,148.7178
29.8374,689.5405,-492.1077,137.5007,148.7253
31.8747,689.5738,-492.0463,137.4854,148.7363
32.0204,689.4555,-492.1638,137.5090,148.7339
32.2042,689.5377,-492.1283,137.5078,148.7279
34.1557,689.4973,-492.1333,137.4902,148.7374
34.3107,689.5131,-492.1346,137.5140,148.7160
34.4058,689.5331,-492.1160,137.5010,148.7243
34.5016,689.5408,-492.0912,137.4709,148.7144
34.5989,689.5355,-492.1367,137.5185,148.7184
34.6950,689.5128,-492.1349,137.4994,148.7271
34.8017,689.4977,-492.1746,137.4884,148.7361
34.9088,689.4286,-492.2466,137.5000,148.7243
35.0057,689.4701,-492.1824,137.4861,148.7339
35.1072,689.5641,-492.0553,137.4711,148.7373
35.2038,689.5141,-492.1205,137.4909,148.7419
35.3004,689.5271,-492.0809,137.5010,148.7296
35.3971,689.5195,-492.1123,137.5029,148.7232
35.4983,689.4739,-492.1497,137.4955,148.7421
35.6007,689.5219,-492.0868,137.5026,148.7591
35.6984,689.4765,-492.2182,137.5191,148.7463
35.7961,689.5052,-492.1226,137.5142,148.7180
35.8940,689.5662,-492.0725,137.5025,148.7292
35.9920,689.5201,-492.1211,137.5186,148.7229
36.0909,689.5037,-492.1276,137.5127,148.7131
